run_id,version,duration,energy,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,base,30.285,242.1683349609375,7.996312859862556,19.75958251953125,6437.86580882353,6437.98046875,0.7109375,2.1581879784079163,0.49976348876953125
