Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1773231249422,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,27991.518981933594,116546.39270019531,50000.67010498047,10680.77734375,16919126016,28991029248,6923280384,0
200,1773231249422,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,27991.521850585938,116546.56408691406,50000.80480957031,10680.77734375,16919126016,28991029248,6923292672,0
197,1773231249626,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0,0,0.8722763061523438,0.0504608154296875,0,0,0,0,1.0373153686523438,0.81402587890625,1.1472244262695313,0,27991.654418945313,116548.30682373047,50002.40832519531,10680.778564453125,16919126016,28991029248,6923218944,0
200,1773231249824,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.8110809326171875,1.998565673828125,2.2882843017578125,2.5706329345703125,2.0088729858398438,1.658203125,3.2507705688476563,2.6451339721679688,2.5104293823242188,3.0996322631835938,2.7339248657226563,2.8789291381835938,27991.78253173828,116549.50012207031,50003.45568847656,10680.778564453125,16919126016,28991029248,6920413184,0
200,1773231250024,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.517974853515625,0.304412841796875,1.1061935424804688,1.8954544067382813,0.2255859375,0.3233184814453125,1.228363037109375,0.5328445434570313,5.146636962890625,1.050018310546875,1.0529632568359375,0.8639450073242188,27991.91534423828,116550.7826538086,50004.679443359375,10680.778564453125,16919126016,28991029248,6919307264,0
200,1773231250225,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.1546401977539063,0.0401611328125,0.9451065063476563,1.8634109497070313,0.26802825927734375,0.24739837646484375,0.9880599975585938,0.5696945190429688,1.437774658203125,3.4660720825195313,2.2560653686523438,1.4304962158203125,27992.052795410156,116552.81103515625,50006.53894042969,10680.779724121094,16919126016,28991029248,6921678848,0
200,1773231250425,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.0198516845703125,0.04184722900390625,0.7142410278320313,2.0353469848632813,0.25490570068359375,0.1532135009765625,0.5775375366210938,0.47150421142578125,1.0647506713867188,0.9029159545898438,1.1280441284179688,0.39056396484375,27992.180603027344,116554.10577392578,50007.767150878906,10680.779724121094,16919126016,28991029248,6921535488,0
200,1773231250625,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.03148651123046875,0.03133392333984375,0.6780929565429688,1.734954833984375,0.03612518310546875,0.04610443115234375,0.26175689697265625,0.17034912109375,0.829132080078125,0.6185226440429688,0.7830810546875,0.6555404663085938,27992.306518554688,116555.17260742188,50008.819274902344,10680.779724121094,16919126016,28991029248,6921273344,0
200,1773231250826,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.26953887939453125,0.05155181884765625,0.7579116821289063,1.237213134765625,0.10161590576171875,0.1255950927734375,0.48917388916015625,0.218536376953125,1.4475173950195313,0.9325180053710938,0.8296127319335938,0.6805343627929688,27992.436279296875,116556.72485351563,50010.28137207031,10680.780822753906,16919126016,28991029248,6921273344,0
200,1773231251027,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.09615325927734375,0.04508209228515625,5.250022888183594,14.44671630859375,0.1790771484375,0.0009002685546875,1.4007415771484375,0.6749649047851563,11.570541381835938,13.617240905761719,4.601020812988281,1.7797622680664063,27992.596435546875,116560.90985107422,50014.260314941406,10680.780822753906,16919126016,28991029248,6920908800,0
