Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1779464266848,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0,0,0,0,0,0,4.7708892822265625,0,98.54618835449219,0,0,0,3460.8987426757813,120250.27416992188,116158.0302734375,21.81939697265625,16919126016,20401094656,6293540864,0
199,1779464266849,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,3460.90185546875,120250.43811035156,116158.17510986328,21.81939697265625,16919126016,20401094656,6293962752,0
200,1779464267048,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.011199951171875,2.0309371948242188,41.76972579956055,17.28728485107422,6.943328857421875,2.2374954223632813,10.265304565429688,43.553863525390625,11.097564697265625,17.75366973876953,20.72058868408203,24.62896728515625,3461.0806884765625,120260.58422851563,116167.9741821289,21.81939697265625,16919126016,20401094656,6347051008,0
200,1779464267249,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.140144348144531,4.567054748535156,40.08564376831055,31.931129455566406,4.0050201416015625,10.956703186035156,17.7457275390625,47.986045837402344,19.31884765625,48.91427993774414,19.485206604003906,41.159095764160156,3461.3162231445313,120274.1890258789,116181.26751708984,21.82196044921875,16919126016,20401094656,6385803264,0
200,1779464267449,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.3881683349609375,4.494651794433594,38.09589385986328,19.602340698242188,10.656173706054688,3.5428390502929688,6.239356994628906,23.96478271484375,16.48932647705078,28.034103393554688,19.58746337890625,23.783645629882813,3461.5235595703125,120285.0776977539,116191.85809326172,21.82196044921875,16919126016,20401094656,6326214656,0
200,1779464267649,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.2689361572265625,1.7806777954101563,49.534507751464844,18.631301879882813,2.5869903564453125,2.1386795043945313,4.48974609375,41.061824798583984,5.8284454345703125,28.929641723632813,26.848960876464844,23.615432739257813,3461.7049560546875,120296.09497070313,116202.5728149414,21.82196044921875,16919126016,20401094656,6359392256,0
200,1779464267850,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.845222473144531,2.0588912963867188,41.254695892333984,33.29563903808594,5.741722106933594,6.775115966796875,29.81561279296875,32.554832458496094,31.814125061035156,29.189834594726563,36.72366714477539,27.297264099121094,3461.941162109375,120309.10314941406,116215.21801757813,21.82318115234375,16919126016,20401094656,6382686208,0
200,1779464268050,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.5975341796875,3.7077102661132813,35.10089874267578,12.618133544921875,9.6884765625,1.7146377563476563,9.852348327636719,27.917640686035156,23.538299560546875,9.298728942871094,34.495758056640625,16.010223388671875,3462.1376953125,120320.10333251953,116225.87506103516,21.82318115234375,16919126016,20401094656,6329626624,0
200,1779464268250,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.9341354370117188,0.5752487182617188,24.487106323242188,32.05757141113281,4.281761169433594,1.7603836059570313,5.991790771484375,38.76743698120117,16.156044006347656,26.64392852783203,29.435340881347656,17.719253540039063,3462.3157958984375,120330.59112548828,116236.13262939453,21.82427978515625,16919126016,20401094656,6356725760,0
200,1779464268451,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.8704147338867188,8.420829772949219,42.06393051147461,36.74261474609375,14.930274963378906,8.817138671875,5.512046813964844,55.27927017211914,16.145111083984375,42.37704086303711,25.036331176757813,41.99593734741211,3462.5531005859375,120345.11151123047,116250.24395751953,21.82427978515625,16919126016,20401094656,6383235072,0
