run_id,version,duration,energy,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,base,29.278,233.36956787109284,7.9708165814294984,19.772216796875,7595.187948690878,7596.03515625,15.05859375,2.0418157878222765,0.8440456390380859
