Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1773780796621,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.19643402099609375,0,40.06510543823242,3.5058822631835938,0,0,2.1336517333984375,0.32083892822265625,26.64209747314453,0.9288558959960938,46.33509826660156,17.59021759033203,31619.48065185547,79374.19256591797,35836.693115234375,2409.1668701171875,16919126016,28991029248,6325522432,0
197,1773780796625,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,14.706855773925781,18.946929931640625,78.93855285644531,14.223976135253906,11.785331726074219,11.50750732421875,57.34130096435547,44.080875396728516,22.798934936523438,22.446144104003906,88.63581085205078,100,31619.48583984375,79374.48712158203,35836.985412597656,2409.1668701171875,16919126016,28991029248,6325542912,0
200,1773780796822,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.0240936279296875,2.759124755859375,72.96897888183594,3.9857559204101563,4.6302337646484375,0.60888671875,1.9566574096679688,33.727256774902344,5.768531799316406,12.194190979003906,20.405609130859375,19.118629455566406,31619.66943359375,79386.68035888672,35848.84899902344,2409.1668701171875,16919126016,28991029248,6374584320,0
200,1773780797022,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,10.784637451171875,4.29766845703125,55.358367919921875,15.641258239746094,4.5543670654296875,4.908355712890625,29.61774444580078,33.34339141845703,16.894668579101563,26.48986053466797,18.112953186035156,40.76266098022461,31619.891845703125,79398.87969970703,35860.64910888672,2409.168701171875,16919126016,28991029248,6401994752,0
200,1773780797223,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,7.747016906738281,3.139984130859375,70.29444885253906,8.6090087890625,7.265266418457031,1.9863662719726563,30.166534423828125,32.354103088378906,20.150161743164063,26.46880340576172,24.26446533203125,21.02098846435547,31620.121154785156,79412.56829833984,35873.958068847656,2409.168701171875,16919126016,28991029248,6414434304,0
200,1773780797423,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,25.327613830566406,20.862457275390625,20.312705993652344,19.75397491455078,59.149776458740234,3.676177978515625,20.167686462402344,23.37549591064453,17.070938110351563,25.483749389648438,14.004707336425781,21.83843994140625,31620.315185546875,79423.57531738281,35884.58508300781,2409.168701171875,16919126016,28991029248,6433054720,0
200,1773780797624,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,63.0750846862793,2.2365646362304688,12.901557922363281,23.636566162109375,29.097434997558594,17.150604248046875,20.770225524902344,22.884231567382813,16.892013549804688,23.888526916503906,6.61236572265625,32.05592346191406,31620.50372314453,79434.45104980469,35895.0859375,2409.1704711914063,16919126016,28991029248,6456905728,0
200,1773780797824,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,26.729598999023438,3.3241729736328125,48.127220153808594,2.3143844604492188,3.9211578369140625,5.7987823486328125,3.4442672729492188,21.068832397460938,5.949729919433594,8.748336791992188,12.279312133789063,11.518447875976563,31620.69921875,79444.46942138672,35904.807678222656,2409.1704711914063,16919126016,28991029248,6362886144,0
200,1773780798025,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.121551513671875,5.65216064453125,60.26846694946289,15.802833557128906,2.594879150390625,4.379669189453125,9.281013488769531,46.014434814453125,24.1927490234375,15.484352111816406,16.12939453125,35.59098815917969,31620.906005859375,79456.4144897461,35916.37939453125,2409.1704711914063,16919126016,28991029248,6391930880,0
199,1773780798226,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,10.472740173339844,5.826179504394531,62.89130783081055,14.127510070800781,6.2395172119140625,6.818168640136719,37.38119888305664,28.49603271484375,23.19781494140625,28.952781677246094,25.516136169433594,25.84814453125,31621.1494140625,79469.82818603516,35929.32940673828,2409.1719360351563,16919126016,28991029248,6418595840,0
200,1773780798426,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.4984588623046875,12.474479675292969,42.39447784423828,16.124130249023438,54.16817092895508,1.13702392578125,23.130035400390625,29.089752197265625,16.628562927246094,28.542999267578125,14.584846496582031,27.674034118652344,31621.341247558594,79482.36596679688,35941.53729248047,2409.1719360351563,16919126016,28991029248,6425980928,0
199,1773780798626,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.111175537109375,21.884048461914063,13.927780151367188,20.691612243652344,86.0445327758789,2.3902435302734375,21.12036895751953,22.23822784423828,16.922996520996094,28.64733123779297,5.928428649902344,21.611907958984375,31621.531372070313,79492.57708740234,35951.44982910156,2409.1737060546875,16919126016,28991029248,6436261888,0
200,1773780798826,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,22.348976135253906,11.436294555664063,14.269622802734375,5.676124572753906,62.10896682739258,1.0429534912109375,5.635261535644531,6.6090545654296875,7.3046417236328125,10.422782897949219,7.379310607910156,7.143524169921875,31621.720153808594,79500.23565673828,35958.717346191406,2409.1737060546875,16919126016,28991029248,6353805312,0
200,1773780799027,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.6411972045898438,0.46558380126953125,70.59325408935547,6.8354644775390625,0.9395980834960938,2.2712020874023438,0.8671188354492188,42.2938232421875,12.857696533203125,17.430984497070313,11.792228698730469,29.767471313476563,31621.907470703125,79512.59942626953,35970.69177246094,2409.1737060546875,16919126016,28991029248,6385889280,0
199,1773780799227,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,6.4382171630859375,8.889205932617188,55.00193786621094,16.431312561035156,5.068016052246094,6.7988128662109375,36.05875015258789,28.084877014160156,33.99481201171875,26.710533142089844,21.842002868652344,35.868797302246094,31622.143310546875,79524.99438476563,35982.703369140625,2409.1751708984375,16919126016,28991029248,6410919936,0
200,1773780799427,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,6.663177490234375,3.7852554321289063,55.34651184082031,14.191741943359375,12.470252990722656,2.2949066162109375,28.783340454101563,27.800025939941406,21.001480102539063,24.38788604736328,23.477294921875,15.870445251464844,31622.36199951172,79538.73510742188,35996.083740234375,2409.1751708984375,16919126016,28991029248,6415048704,0
200,1773780799628,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,38.622493743896484,3.7205581665039063,11.084709167480469,20.010055541992188,66.13776397705078,10.48199462890625,12.853912353515625,19.4368896484375,13.739013671875,15.39520263671875,11.295364379882813,14.586280822753906,31622.543029785156,79548.64245605469,36005.647216796875,2409.1751708984375,16919126016,28991029248,6435868672,0
200,1773780799828,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,12.91729736328125,11.805259704589844,13.1861572265625,22.37676239013672,87.3170166015625,2.2028045654296875,20.355491638183594,29.32257080078125,22.34430694580078,24.602577209472656,4.730827331542969,26.002593994140625,31622.723693847656,79559.20599365234,36015.818420410156,2409.1768798828125,16919126016,28991029248,6469218304,0
