Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1779460628777,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.0894393920898438,0.5123062133789063,9.098159790039063,1.8709869384765625,0,0,24.272979736328125,28.803985595703125,98.99657440185547,4.0124664306640625,3.2159576416015625,5.531944274902344,597.1268310546875,22027.1337890625,21147.410705566406,5.52008056640625,16919126016,20401094656,6362955776,0
199,1779460628778,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,597.130126953125,22027.307556152344,21147.56378173828,5.52008056640625,16919126016,20401094656,6363045888,0
200,1779460628977,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.48541259765625,1.223602294921875,42.51215362548828,14.790557861328125,5.890937805175781,1.417236328125,6.633522033691406,36.578495025634766,7.6157989501953125,26.262733459472656,30.37700653076172,21.41876220703125,597.3070678710938,22038.04620361328,21157.979370117188,5.52008056640625,16919126016,20401094656,6412357632,0
199,1779460629178,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.8800888061523438,3.1974639892578125,25.267356872558594,44.76808547973633,4.266593933105469,8.040641784667969,9.62017822265625,49.1781120300293,21.686752319335938,40.7004280090332,32.391937255859375,33.98749542236328,597.5210571289063,22051.825317382813,21171.460998535156,5.52008056640625,16919126016,20401094656,6445813760,0
200,1779460629378,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.8203353881835938,2.6741485595703125,42.4781494140625,22.82874298095703,3.1257705688476563,4.754608154296875,9.258026123046875,35.259910583496094,18.8572998046875,32.587257385253906,26.497726440429688,27.24925994873047,597.7372436523438,22063.1259765625,21182.411865234375,5.52239990234375,16919126016,20401094656,6376841216,0
200,1779460629578,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.9358062744140625,0.4735870361328125,50.10179138183594,19.12676239013672,8.505271911621094,1.2811203002929688,2.0731124877929688,38.961910247802734,10.861183166503906,28.417739868164063,20.88391876220703,18.876083374023438,597.9204711914063,22075.48876953125,21194.429138183594,5.52239990234375,16919126016,20401094656,6412812288,0
200,1779460629778,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.4382171630859375,7.864158630371094,34.26556396484375,38.28363037109375,6.841651916503906,8.205863952636719,11.445411682128906,46.47037887573242,15.696235656738281,43.389381408691406,22.82598876953125,46.83848190307617,598.1517944335938,22089.30889892578,21207.95721435547,5.52362060546875,16919126016,20401094656,6446428160,0
200,1779460629978,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.4170913696289063,4.649787902832031,35.60546112060547,20.943038940429688,6.1007843017578125,4.0601959228515625,13.207977294921875,28.983139038085938,5.101875305175781,31.112319946289063,22.139862060546875,19.445220947265625,598.3548583984375,22099.646423339844,21217.940856933594,5.52362060546875,16919126016,20401094656,6391701504,0
200,1779460630179,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.8349761962890625,1.2673568725585938,46.3011360168457,22.799217224121094,6.807273864746094,3.753265380859375,3.9998855590820313,44.1027717590332,5.622566223144531,28.550201416015625,21.90204620361328,21.537940979003906,598.5259399414063,22112.021423339844,21229.97137451172,5.52362060546875,16919126016,20401094656,6419992576,0
200,1779460630379,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.9350204467773438,9.75634765625,36.29057312011719,34.046295166015625,4.587959289550781,5.810173034667969,17.316162109375,43.94843292236328,16.935585021972656,46.65787887573242,19.604637145996094,47.96227264404297,598.7645263671875,22125.47869873047,21243.109619140625,5.52459716796875,16919126016,20401094656,6444994560,0
199,1779460630579,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.536949157714844,1.7049484252929688,34.56885528564453,19.16547393798828,5.252471923828125,2.8210220336914063,5.792747497558594,31.06658935546875,13.351417541503906,28.652999877929688,17.485877990722656,27.8372802734375,598.9652099609375,22135.848022460938,21253.148193359375,5.52459716796875,16919126016,20401094656,6395764736,0
200,1779460630780,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.6155319213867188,2.4307174682617188,38.421417236328125,23.113494873046875,9.043991088867188,2.894073486328125,9.994522094726563,44.10853576660156,8.233497619628906,27.10718536376953,26.80816650390625,26.33496856689453,599.1469116210938,22148.226440429688,21265.192810058594,5.52459716796875,16919126016,20401094656,6420168704,0
200,1779460630980,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.8384552001953125,3.0791778564453125,38.69140625,30.00762939453125,7.277946472167969,5.783226013183594,7.7463531494140625,47.84868240356445,11.0113525390625,51.14033126831055,23.97480010986328,42.175758361816406,599.3761596679688,22161.628662109375,21278.278564453125,5.5260009765625,16919126016,20401094656,6446403584,0
200,1779460631180,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.692047119140625,2.8178329467773438,27.002952575683594,19.120750427246094,13.518829345703125,0.31952667236328125,6.7489776611328125,26.29839324951172,14.1024169921875,30.422897338867188,21.920265197753906,16.17120361328125,599.5653686523438,22171.89990234375,21288.231323242188,5.5260009765625,16919126016,20401094656,6396956672,0
200,1779460631381,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.6151962280273438,2.9833145141601563,40.23341369628906,16.546615600585938,10.412681579589844,4.693443298339844,8.663536071777344,40.69610595703125,8.851554870605469,27.928024291992188,16.278533935546875,29.643943786621094,599.7466430664063,22184.321044921875,21300.301818847656,5.52728271484375,16919126016,20401094656,6418436096,0
