run_id,version,duration,energy,energy_delta,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
003,RF,6.009,391.99584960936045,343.5783268503868,65.23478941743392,6.1087646484375,7054.2791748046875,7058.14453125,93.25,18.036651213963825,13.572975158691406
004,RF,6.009,393.12152099609375,344.7039982371201,65.42212031887065,6.15350341796875,7054.0960693359375,7058.6328125,96.59375,19.156788061062496,13.670707702636719
006,RF,6.009,392.74285888671875,344.3253361277451,65.35910449104988,6.145263671875,7105.6478271484375,7108.716796875,88.91015625,20.58152409394582,13.03042984008789
008,RF,6.009,390.8915405273292,342.47401776835557,65.05101356753688,6.13287353515625,7102.9688720703125,7106.37109375,89.6015625,20.046857476234436,12.54561996459961
016,RF,6.01,395.56829833984375,347.14271807999495,65.81835246919198,6.1373291015625,7072.49169921875,7076.798828125,95.13671875,20.196879814068478,12.820661544799805
020,RF,6.01,390.90393066407705,342.47835040422825,65.04225135841548,6.119140625,7071.22021484375,7076.06640625,92.953125,18.54273005326589,12.477483749389648
023,RF,6.008,392.5654296875,344.1559644294016,65.34045101323235,6.1124267578125,7067.7926025390625,7071.349609375,93.78515625,20.084236572186153,11.243705749511719
024,RF,6.009,393.96496582032705,345.5474430613534,65.5624839108549,6.13739013671875,7063.8272705078125,7068.986328125,89.0703125,18.749606768290203,12.25146484375
025,RF,6.009,395.0844116211083,346.66688886213467,65.74877876869833,6.14306640625,7072.918701171875,7075.56640625,96.0234375,18.353641976912815,12.298454284667969
026,RF,6.01,395.10943603515625,346.68385577530745,65.74200266807925,6.09857177734375,7066.21923828125,7071.134765625,91.98828125,18.419441958268482,12.792076110839844
027,RF,6.009,393.38684082032705,344.9693180613534,65.46627405896605,6.1566162109375,7072.6658935546875,7076.8046875,95.04296875,19.038246472676594,14.394081115722656
030,RF,6.01,394.90869140626455,346.48311114641575,65.70860089954485,6.135986328125,7069.4002685546875,7073.646484375,93.44921875,18.86568859219551,12.682876586914062
031,RF,6.01,393.4497680664208,345.024187806572,65.46585159175055,6.102722167997854,7076.4677734375,7080.28515625,94.53515625,18.488381763299305,12.808448791503906
033,RF,6.009,392.9584350585792,344.54091229960557,65.39498003970364,6.15997314453125,7081.8402099609375,7085.314453125,95.91015625,18.845294386148453,12.42879867553711
034,RF,6.01,392.04296875,343.6173884901512,65.23177516638935,6.10211181640625,7076.7825927734375,7081.16015625,93.953125,18.275660693645477,12.415699005126953
035,RF,6.01,392.3309936523583,343.9054133925095,65.27969944298808,6.126220703125,7074.2144775390625,7079.0625,92.0546875,19.27219769358635,14.7752685546875
039,RF,6.009,393.6291503905959,345.21162763162226,65.50659850068162,6.15093994140625,7074.752685546875,7079.203125,90.4921875,20.143331617116928,12.867317199707031
040,RF,6.008,391.3163452148583,342.9068799567599,65.13254747251304,6.0963134765625,7082.6231689453125,7085.5,92.28515625,19.994316279888153,12.241983413696289
041,RF,6.009,396.31555175779795,347.8980289988243,65.95366146743184,6.17315673828125,7073.6895751953125,7072.076171875,95.27734375,23.433892885843914,13.35659408569336
043,RF,6.008,393.88690185546875,345.47743659737034,65.56040310510465,6.13372802734375,7079.0316162109375,7078.462890625,93.765625,20.170873006184895,12.891864776611328
047,RF,6.01,391.84881591796875,343.42323565811995,65.19947020265703,6.15771484375,7090.1251220703125,7092.943359375,96.71484375,18.429934710264206,11.897098541259766
048,RF,6.01,393.00732421875,344.5817439589012,65.3922336470466,6.163330078125,7093.65283203125,7098.603515625,91.578125,23.267080515623093,14.899381637573242
049,RF,6.009,398.435791015625,350.01826825665137,66.30650541115409,6.10205078125,7086.2425537109375,7092.568359375,90.44921875,18.829859336217243,11.36989974975586
050,RF,6.008,395.03216552734375,346.62270026924534,65.75102621959783,6.148193359375,7090.680908203125,7092.525390625,91.2890625,20.60079312324524,13.77730941772461
051,RF,6.008,393.02960205078125,344.62013679268284,65.41771006171459,6.12799072265625,7093.204833984375,7096.638671875,95.59765625,18.99755762020747,12.266498565673828
052,RF,6.01,394.55560302734375,346.13002276749495,65.64985075330179,6.11407470703125,7085.197265625,7087.421875,84.51953125,20.02219233910243,11.750680923461914
053,RF,6.01,392.4657592773292,344.0401790174804,65.30212300787508,6.133544921875,7091.8699951171875,7095.8359375,92.734375,22.953671356042225,13.731409072875977
054,RF,6.009,394.18353271484375,345.7660099558701,65.59885716672387,6.1390380859375,7086.3446044921875,7092.3359375,98.0390625,20.201627413431805,11.567625045776367
055,RF,6.009,395.9896850585792,347.57216229960557,65.8994316955532,6.10638427734375,7092.9940185546875,7098.1328125,89.98046875,18.718489944934845,11.95427131652832
059,RF,6.009,409.16650390626455,360.7489811472909,68.09227889936172,6.4078369140625,7102.446044921875,7102.791015625,157.5859375,21.678598701953888,14.604982376098633
