run_id,version,duration,energy,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,base,30.249,960.6029052734375,31.756517745163066,34.77032470703125,5622.740425857844,5623.43359375,18.4609375,11.460778342352974,7.084850311279297
