App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
mockito-errorprone,MockitoAnyClassWithPrimitiveTypeTest.java,C:\Users\simon\Documents\Code\thesis-code\mockito-main\mockito-extensions\mockito-errorprone\src\test\java\org\mockito\errorprone\bugpatterns\MockitoAnyClassWithPrimitiveTypeTest.java,C:\Users\simon\Documents\Code\thesis-code\mockito-main\mockito-extensions\mockito-errorprone\src\main\java\org\mockito\errorprone\bugpatterns\MockitoAnyClassWithPrimitiveType.java,src\test\java\org\mockito\errorprone\bugpatterns\MockitoAnyClassWithPrimitiveTypeTest.java,src\main\java\org\mockito\errorprone\bugpatterns\MockitoAnyClassWithPrimitiveType.java,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0
mockito-errorprone,MockitoAnyIncorrectPrimitiveTypeTest.java,C:\Users\simon\Documents\Code\thesis-code\mockito-main\mockito-extensions\mockito-errorprone\src\test\java\org\mockito\errorprone\bugpatterns\MockitoAnyIncorrectPrimitiveTypeTest.java,C:\Users\simon\Documents\Code\thesis-code\mockito-main\mockito-extensions\mockito-errorprone\src\main\java\org\mockito\errorprone\bugpatterns\MockitoAnyIncorrectPrimitiveType.java,src\test\java\org\mockito\errorprone\bugpatterns\MockitoAnyIncorrectPrimitiveTypeTest.java,src\main\java\org\mockito\errorprone\bugpatterns\MockitoAnyIncorrectPrimitiveType.java,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0
mockito-errorprone,MockitoInternalUsageTest.java,C:\Users\simon\Documents\Code\thesis-code\mockito-main\mockito-extensions\mockito-errorprone\src\test\java\org\mockito\errorprone\bugpatterns\MockitoInternalUsageTest.java,C:\Users\simon\Documents\Code\thesis-code\mockito-main\mockito-extensions\mockito-errorprone\src\main\java\org\mockito\errorprone\bugpatterns\MockitoInternalUsage.java,src\test\java\org\mockito\errorprone\bugpatterns\MockitoInternalUsageTest.java,src\main\java\org\mockito\errorprone\bugpatterns\MockitoInternalUsage.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
mockito-errorprone,MockitoNotExtensibleTest.java,C:\Users\simon\Documents\Code\thesis-code\mockito-main\mockito-extensions\mockito-errorprone\src\test\java\org\mockito\errorprone\bugpatterns\MockitoNotExtensibleTest.java,C:\Users\simon\Documents\Code\thesis-code\mockito-main\mockito-extensions\mockito-errorprone\src\main\java\org\mockito\errorprone\bugpatterns\MockitoNotExtensible.java,src\test\java\org\mockito\errorprone\bugpatterns\MockitoNotExtensibleTest.java,src\main\java\org\mockito\errorprone\bugpatterns\MockitoNotExtensible.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
