run_id,version,duration,energy,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,base,30.284,249.8619384765625,8.250625362454183,19.82257080078125,7033.8754850898695,7033.9453125,0.52734375,2.1763672548181865,0.5068321228027344
