run_id,version,duration,energy,energy_delta,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,RF,6.41,415.48455810543965,362.59804953210835,64.81818379180025,6.57562255859375,7117.258961397059,7120.345703125,103.55078125,22.941664433946798,13.535530090332031
009,RF,6.409,416.00335693362285,363.125098985654,64.90924589384036,6.44024658203125,7133.602481617647,7136.130859375,94.0390625,17.641017446330952,13.992733001708984
011,RF,6.412,419.42572021484375,366.52271039078755,65.41262012084276,6.42376708984375,7133.41659007353,7139.251953125,95.8203125,22.668422773772594,13.636373519897461
012,RF,6.411,421.7709960937791,368.87623689508536,65.78864390793622,6.42645263671875,7140.378216911765,7143.810546875,97.90234375,18.70575988993925,15.001546859741211
015,RF,6.41,422.76373291015625,369.87722433682495,65.95378048520378,6.4364013671875,7141.810661764706,7145.650390625,94.1796875,19.73234744165458,14.832792282104492
018,RF,6.409,415.84844970703125,362.9701917590624,64.88507562912018,6.41436767578125,7140.458065257353,7145.23828125,88.84375,19.778206881354837,16.262922286987305
020,RF,6.41,419.14361572265625,366.25710714932495,65.38901961351891,6.39337158203125,7141.404296875,7145.96875,95.28515625,19.451964210061465,13.092788696289062
021,RF,6.408,423.9189453124709,371.0489379898645,66.1546419026952,7.019287109345896,7148.745404411765,7152.73828125,126.421875,20.858933794732184,15.047866821289062
023,RF,6.411,416.13201904293965,363.2372598442459,64.90906551909838,6.39544677734375,7146.157284007353,7151.7578125,99.12890625,21.664176277085847,14.03851318359375
024,RF,6.411,417.74493408200215,364.8501748833084,65.1606510812669,6.42327880859375,7147.51229319853,7150.12890625,93.6953125,19.765171780305753,14.735488891601562
029,RF,6.411,417.1968994140916,364.30214021539786,65.07516758915796,6.39605712890625,7165.85684742647,7169.294921875,97.56640625,19.668619539223467,14.052406311035156
030,RF,6.411,420.0386962890625,367.14393709036875,65.5184364824618,6.43841552734375,7169.669232536765,7178.236328125,96.1953125,17.768318625057443,12.868038177490234
031,RF,6.409,417.7785644531541,364.90030650518526,65.18623255627307,6.43597412109375,7162.001723345588,7164.873046875,90.328125,22.642312713697844,14.484127044677734
032,RF,6.41,416.76019287112285,363.87368429779156,65.01719077552619,6.413635253877146,7170.514361213235,7175.845703125,97.00390625,21.674164491541248,16.13052749633789
033,RF,6.409,417.82830810549785,364.950050157529,65.19399408729878,6.39178466796875,7163.229434742647,7167.486328125,92.90234375,22.427655350928216,15.463029861450195
034,RF,6.411,422.64666748046875,369.751908281775,65.92523279994833,6.43988037109375,7171.223000919118,7175.802734375,93.1796875,22.665595475365134,15.21536636352539
036,RF,6.41,422.24212646481465,369.35561789148335,65.87240662477608,6.5147705078125,7173.095588235294,7179.9921875,92.3828125,17.818844299690394,11.821659088134766
038,RF,6.411,419.5963134765334,366.70155427783965,65.44943276813811,6.4381103515625,7156.315716911765,7161.130859375,83.50390625,19.853768975126975,15.637632369995117
042,RF,6.411,416.5646972656541,363.66993806696036,64.97655549300485,6.39556884765625,7158.628561580882,7160.810546875,96.1171875,19.64896765877219,12.837223052978516
044,RF,6.41,421.90191650390625,369.01540793057495,65.81933174787929,6.48052978515625,7163.318244485294,7169.9609375,98.13671875,22.692449859544343,14.762781143188477
045,RF,6.411,419.22613525393535,366.3313760552416,65.39169166338097,6.44036865234375,7167.31192555147,7171.919921875,91.984375,19.631193684596642,14.060382843017578
046,RF,6.408,417.7236328124709,364.8536254898645,65.18783283590369,6.39093017578125,7165.07364430147,7169.396484375,96.91796875,22.454725704941094,14.732845306396484
047,RF,6.41,416.9619140624709,364.0754054891396,65.04866054016706,6.4478759765625,7164.557904411765,7167.08984375,88.640625,19.629500884635778,14.03550910949707
048,RF,6.41,419.1799316405959,366.2934230672646,65.3946851233379,6.4415283203125,7170.50643382353,7176.078125,96.96484375,19.70316333396762,13.823537826538086
051,RF,6.41,419.32427978512715,366.43777121179585,65.41720433465322,6.44891357421875,7165.003216911765,7168.0078125,99.83203125,19.83712854572371,14.817108154296875
052,RF,6.409,418.19537353515625,365.3171155871874,65.25126751991829,6.3917236328125,7169.611328125,7174.287109375,94.91015625,19.502217021642945,13.300724029541016
053,RF,6.41,415.47589111325215,362.58938253992085,64.8168316869348,6.4188232421875,7166.90176930147,7173.150390625,97.046875,22.428891069748826,13.780223846435547
055,RF,6.41,420.1619873046584,367.2754787313271,65.54789193520412,6.41510009765625,7191.972311580882,7196.162109375,91.6171875,19.814487401176905,14.837963104248047
056,RF,6.409,418.0245361328125,365.14627818484365,65.22461166060422,6.39080810546875,7194.531135110294,7199.353515625,95.19140625,19.486018498738606,12.545389175415039
059,RF,6.41,414.2545166015625,361.3680080282312,64.62628964142941,6.3980712890625,7185.908892463235,7188.923828125,93.27734375,18.029888910405777,13.678686141967773
