Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772472071566,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,18657.189514160156,196146.97875976563,172303.00915527344,962.6084594726563,16919126016,28991029248,5486243840,0
197,1772472071569,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,57.71165084838867,53.61624526977539,85.2290267944336,61.88058853149414,53.61505889892578,52.95917510986328,95.87257385253906,96.04810333251953,74.27947998046875,54.1641960144043,68.42991638183594,55.137935638427734,18657.194763183594,196147.27569580078,172303.294921875,962.6084594726563,16919126016,28991029248,5486260224,0
199,1772472071766,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.5190200805664063,2.856231689453125,74.01692199707031,8.376045227050781,5.638580322265625,3.0369415283203125,8.839309692382813,43.68125915527344,9.909095764160156,23.863067626953125,15.855484008789063,23.658248901367188,18657.39971923828,196159.5887451172,172315.21813964844,962.6084594726563,16919126016,28991029248,5520306176,0
200,1772472071966,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.4310073852539063,4.496543884277344,49.19330596923828,20.36193084716797,7.5468902587890625,8.922218322753906,8.352836608886719,49.916481018066406,21.772048950195313,33.356056213378906,27.208335876464844,41.2757568359375,18657.63397216797,196173.3719482422,172328.67065429688,962.6084594726563,16919126016,28991029248,5553221632,0
200,1772472072167,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,6.591400146484375,7.132942199707031,47.69007110595703,33.58209991455078,5.801414489746094,9.054145812988281,5.4108428955078125,56.26789855957031,15.986129760742188,49.49087142944336,24.682708740234375,40.19641876220703,18657.888427734375,196189.44830322266,172344.42999267578,962.610107421875,16919126016,28991029248,5553733632,0
200,1772472072367,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.6115570068359375,7.469429016113281,52.8130989074707,19.713714599609375,7.3764801025390625,8.620140075683594,5.449188232421875,36.80923080444336,12.5479736328125,34.46727752685547,12.823020935058594,33.235450744628906,18658.119140625,196202.80505371094,172357.41259765625,962.610107421875,16919126016,28991029248,5508358144,0
199,1772472072567,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.9056472778320313,2.3798904418945313,65.13421630859375,13.656326293945313,6.056587219238281,4.528358459472656,7.3961944580078125,45.4810676574707,12.598526000976563,18.274932861328125,23.446578979492188,28.4688720703125,18658.32196044922,196216.4345703125,172370.7391357422,962.610107421875,16919126016,28991029248,5526892544,0
200,1772472072767,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.8363571166992188,4.687835693359375,49.26384353637695,23.27313232421875,5.7921600341796875,8.0367431640625,6.953056335449219,42.43098449707031,13.460601806640625,44.38009262084961,13.503990173339844,51.42681121826172,18658.566833496094,196231.09588623047,172385.0242919922,962.6114501953125,16919126016,28991029248,5552414720,0
199,1772472072968,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.9353713989257813,6.685676574707031,47.313148498535156,31.63282012939453,8.130241394042969,5.463691711425781,5.270011901855469,51.46980285644531,6.3739013671875,35.093772888183594,24.45379638671875,32.77253723144531,18658.789428710938,196246.76538085938,172400.31158447266,962.6114501953125,16919126016,28991029248,5564325888,0
200,1772472073168,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.869110107421875,1.2057876586914063,57.998260498046875,3.9864120483398438,5.294258117675781,0.6909103393554688,4.1257476806640625,27.56206512451172,4.157188415527344,15.616981506347656,20.43108367919922,14.891036987304688,18658.976318359375,196257.0361328125,172410.34228515625,962.6130981445313,16919126016,28991029248,5512351744,0
200,1772472073369,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.0990982055664063,4.906272888183594,51.36550521850586,18.89690399169922,1.6224899291992188,4.137504577636719,8.040962219238281,50.35092544555664,11.689277648925781,33.38037109375,24.958518981933594,32.75141906738281,18659.18682861328,196271.0985107422,172424.06561279297,962.6130981445313,16919126016,28991029248,5547388928,0
200,1772472073569,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.128120422363281,6.4421234130859375,51.75080490112305,34.28429412841797,4.638542175292969,7.88311767578125,6.024566650390625,51.31752395629883,13.4674072265625,37.75649642944336,24.09406280517578,40.44446563720703,18659.435302734375,196287.07220458984,172439.67083740234,962.6130981445313,16919126016,28991029248,5565067264,0
