Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772471658150,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,18310.990356445313,183124.46411132813,159677.37536621094,960.3807983398438,16919126016,28991029248,5548539904,0
196,1772471658153,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,56.24894332885742,57.103660583496094,85.02715301513672,60.0991325378418,53.646392822265625,52.372779846191406,97.5916519165039,97.28453826904297,67.18416595458984,56.307655334472656,71.38098907470703,56.53685760498047,18310.995666503906,183124.78533935547,159677.7095336914,960.3807983398438,16919126016,28991029248,5548556288,0
200,1772471658350,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.2222137451171875,2.2583694458007813,69.52875518798828,6.8213043212890625,5.4637451171875,1.997589111328125,7.947486877441406,38.50509262084961,6.884864807128906,14.892906188964844,21.605796813964844,16.7415771484375,18311.179077148438,183136.7967529297,159689.39862060547,960.3807983398438,16919126016,28991029248,5598461952,0
200,1772471658551,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.1608734130859375,4.512123107910156,41.55885696411133,31.880409240722656,3.4991607666015625,9.073127746582031,6.82305908203125,50.41667938232422,18.133827209472656,34.21101379394531,23.687271118164063,29.845245361328125,18311.403564453125,183151.12744140625,159703.43780517578,960.3807983398438,16919126016,28991029248,5629669376,0
200,1772471658751,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.294685363769531,4.965003967285156,50.6064338684082,27.946319580078125,5.550788879394531,7.9508056640625,10.132667541503906,47.40872573852539,16.45294189453125,33.482574462890625,22.19086456298828,37.69402313232422,18311.643432617188,183166.36151123047,159718.33959960938,960.3822631835938,16919126016,28991029248,5640605696,0
200,1772471658951,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.0555343627929688,6.8043975830078125,48.93227005004883,21.188461303710938,7.345428466796875,7.7060089111328125,12.341262817382813,31.528549194335938,6.923065185546875,22.05828857421875,22.639137268066406,20.065589904785156,18311.862670898438,183178.4110107422,159730.04028320313,960.3822631835938,16919126016,28991029248,5589581824,0
200,1772471659152,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.0504379272460938,2.6148910522460938,59.81182098388672,13.476524353027344,5.021575927734375,2.0030593872070313,8.919609069824219,39.76284408569336,7.873756408691406,24.058143615722656,17.61114501953125,24.631393432617188,18312.051818847656,183191.0424194336,159742.31799316406,960.3822631835938,16919126016,28991029248,5598392320,0
200,1772471659352,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.8775253295898438,6.313995361328125,50.23574447631836,33.025360107421875,5.108856201171875,9.182991027832031,5.663810729980469,53.58426284790039,15.461318969726563,47.41973114013672,24.054840087890625,41.43060302734375,18312.299377441406,183206.9507446289,159757.9273071289,960.3839111328125,16919126016,28991029248,5630099456,0
199,1772471659552,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.7157516479492188,4.466743469238281,48.771053314208984,20.01519775390625,4.964630126953125,9.068611145019531,3.666473388671875,43.42019271850586,13.832908630371094,32.09246826171875,17.225502014160156,36.68474578857422,18312.517578125,183220.7257080078,159771.337890625,960.3839111328125,16919126016,28991029248,5552660480,0
200,1772471659752,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.96307373046875,4.180877685546875,76.28273010253906,7.953804016113281,8.690315246582031,3.1554794311523438,36.48683166503906,24.599815368652344,6.9848175048828125,34.48480224609375,15.166702270507813,20.557090759277344,18312.74432373047,183233.5037841797,159783.7993774414,960.3855590820313,16919126016,28991029248,5597179904,0
