Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772471506548,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,18187.332275390625,178822.41680908203,155508.2900390625,959.5850219726563,16919126016,28991029248,5638103040,0
199,1772471506548,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,18187.33514404297,178822.58813476563,155508.4429321289,959.5850219726563,16919126016,28991029248,5638627328,0
196,1772471506752,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0,1.567138671875,4.400260925292969,0,0,2.7908554077148438,1.1773681640625,0.1225433349609375,0.5256271362304688,0,0.22292327880859375,0,18187.48602294922,178825.04962158203,155510.76141357422,959.5875854492188,16919126016,28991029248,5651468288,0
200,1772471506949,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.2311248779296875,2.0410614013671875,5.718391418457031,2.1033172607421875,1.9562759399414063,2.016937255859375,2.8956069946289063,5.2874298095703125,2.5153884887695313,1.9979934692382813,2.2978134155273438,2.5168380737304688,18187.621337890625,178826.53741455078,155512.1219482422,959.5875854492188,16919126016,28991029248,5649653760,0
200,1772471507150,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.6264266967773438,0.420440673828125,3.4038467407226563,0.7417678833007813,0.47576904296875,0.42192840576171875,1.622039794921875,4.990570068359375,1.04571533203125,0.6628799438476563,1.8261795043945313,0.8613433837890625,18187.764099121094,178828.77947998047,155514.2437133789,959.5892333984375,16919126016,28991029248,5646663680,0
200,1772471507351,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.230499267578125,0.0595703125,3.9284744262695313,0.38277435302734375,0.14902496337890625,0.28495025634765625,1.6497726440429688,0.7694244384765625,0.7087631225585938,0.23239898681640625,0.237335205078125,0.6526260375976563,18187.90087890625,178830.8809814453,155516.2904663086,959.5892333984375,16919126016,28991029248,5645967360,0
200,1772471507551,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.36035919189453125,0.026885986328125,3.61956787109375,0.2867279052734375,0.01970672607421875,0.0196075439453125,0.5943069458007813,0.8819351196289063,0.6393051147460938,0.32923126220703125,0.24407958984375,0.8593368530273438,18188.03564453125,178832.8114013672,155518.10876464844,959.5892333984375,16919126016,28991029248,5645570048,0
200,1772471507752,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.7725906372070313,0.04775238037109375,2.6708450317382813,0.27132415771484375,0.01879119873046875,0.08957672119140625,1.3634414672851563,0.7959213256835938,0.62847900390625,0.781219482421875,1.2368240356445313,1.336273193359375,18188.174377441406,178835.13958740234,155520.37731933594,959.5909423828125,16919126016,28991029248,5647015936,0
200,1772471507952,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.36565399169921875,0.09455108642578125,3.3504257202148438,0.953369140625,0.04196929931640625,0.0197906494140625,0.6215057373046875,1.021453857421875,0.6439895629882813,0.19922637939453125,0.1888580322265625,2.795562744140625,18188.31201171875,178837.1600341797,155522.27319335938,959.5909423828125,16919126016,28991029248,5645402112,0
200,1772471508153,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.35189056396484375,0.14299774169921875,3.1684799194335938,0.28903961181640625,0.08144378662109375,0.026519775390625,4.173225402832031,1.0643997192382813,0.759857177734375,0.49663543701171875,0.8743972778320313,0.7382278442382813,18188.451416015625,178839.2705078125,155524.36431884766,959.5926513671875,16919126016,28991029248,5644808192,0
200,1772471508354,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.3460540771484375,0.08758544921875,2.94781494140625,0.30400848388671875,0.00757598876953125,0.17566680908203125,0.9935836791992188,1.9337081909179688,1.1738357543945313,0.6544036865234375,1.10552978515625,0.5833053588867188,18188.59014892578,178841.44177246094,155526.32788085938,959.5926513671875,16919126016,28991029248,5644750848,0
200,1772471508554,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.48621368408203125,0.26277923583984375,3.7753753662109375,0.75592041015625,0.17122650146484375,0.18569183349609375,0.8592910766601563,0.9124908447265625,0.84039306640625,0.8350067138671875,0.3076019287109375,0.7260055541992188,18188.725036621094,178843.41143798828,155528.18536376953,959.5926513671875,16919126016,28991029248,5644558336,0
200,1772471508754,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.312286376953125,0.121856689453125,3.1083526611328125,1.68145751953125,0.151275634765625,0.10003662109375,1.3173751831054688,3.25543212890625,0.6064453125,0.42650604248046875,4.6407318115234375,14.623283386230469,18188.871459960938,178847.16009521484,155531.8094482422,959.5943603515625,16919126016,28991029248,5646921728,0
200,1772471508955,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.405242919921875,0.14235687255859375,5.943641662597656,3.3898773193359375,0.1318359375,0.1317901611328125,0.5819091796875,3.866424560546875,0.738128662109375,0.8665313720703125,0.33438873291015625,18.141632080078125,18189.01153564453,178851.44549560547,155536.01013183594,959.5943603515625,16919126016,28991029248,5646262272,0
200,1772471509155,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.5639190673828125,0.106414794921875,3.4123764038085938,0.402801513671875,0.10027313232421875,0.1003265380859375,4.450775146484375,0.7407684326171875,0.705078125,1.35455322265625,0.46714019775390625,0.6187744140625,18189.15118408203,178853.7592163086,155538.13793945313,959.5943603515625,16919126016,28991029248,5645631488,0
200,1772471509356,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.421356201171875,0.10334014892578125,3.2060012817382813,0.1772308349609375,0.010284423828125,0.01023101806640625,0.7977294921875,2.1253509521484375,0.7153549194335938,0.5016860961914063,1.3204803466796875,0.7509994506835938,18189.289184570313,178855.40185546875,155539.69268798828,959.5961303710938,16919126016,28991029248,5645475840,0
200,1772471509556,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.291534423828125,0.01662445068359375,3.6301116943359375,0.22658538818359375,0.0165252685546875,0.01647186279296875,0.6044845581054688,0.7206497192382813,0.6519088745117188,0.20816802978515625,0.0540618896484375,0.4892730712890625,18189.42266845703,178857.4559326172,155541.70233154297,959.5961303710938,16919126016,28991029248,5645475840,0
200,1772471509757,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.43383026123046875,0.4824676513671875,16.256553649902344,5.234283447265625,0.2537078857421875,0.3493804931640625,1.9868927001953125,1.4516448974609375,2.4671173095703125,0.939544677734375,3.0076522827148438,2.799835205078125,18189.575805664063,178860.8311767578,155544.88287353516,959.5978393554688,16919126016,28991029248,5646589952,0
200,1772471509957,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.46094512939453125,0.145965576171875,3.8226089477539063,1.5557327270507813,0.1395416259765625,0.13948822021484375,1.0065994262695313,1.110626220703125,3.5358123779296875,0.5762786865234375,4.12982177734375,14.403404235839844,18189.727905273438,178863.84442138672,155547.66247558594,959.5978393554688,16919126016,28991029248,5646098432,0
200,1772471510158,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.28961181640625,0.06279754638671875,3.3946914672851563,0.38318634033203125,0.068634033203125,0.02564239501953125,4.29400634765625,1.4330978393554688,0.733062744140625,0.18994903564453125,0.10944366455078125,0.5450057983398438,18189.866577148438,178866.0698852539,155549.79888916016,959.5978393554688,16919126016,28991029248,5643915264,0
200,1772471510358,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.636383056640625,0.133392333984375,2.272003173828125,0.30374908447265625,0.048187255859375,0.10869598388671875,0.6896591186523438,1.1252517700195313,0.7709197998046875,1.43792724609375,1.8339157104492188,0.70257568359375,18190.004333496094,178867.76977539063,155551.49798583984,959.5994262695313,16919126016,28991029248,5643812864,0
200,1772471510559,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.29183197021484375,0.10634613037109375,3.751800537109375,0.36504364013671875,0.0573577880859375,0.19046783447265625,0.6063995361328125,0.7220611572265625,0.6422805786132813,0.2967681884765625,0.18235015869140625,0.5905990600585938,18190.138732910156,178869.74291992188,155553.37493896484,959.5994262695313,16919126016,28991029248,5643759616,0
200,1772471510759,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.7313156127929688,0.0410003662109375,3.401031494140625,0.41022491455078125,0.0856475830078125,0.0643463134765625,1.4358444213867188,0.9922943115234375,0.7018356323242188,0.651702880859375,0.1392669677734375,0.5603179931640625,18190.275024414063,178871.80297851563,155555.2869873047,959.5994262695313,16919126016,28991029248,5645688832,0
200,1772471510960,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.40320587158203125,0.14223480224609375,2.0968475341796875,0.7656402587890625,0.14588165283203125,0.02899932861328125,0.9329833984375,1.2165145874023438,0.9556427001953125,2.8802032470703125,1.9422760009765625,0.5075149536132813,18190.41455078125,178873.7357788086,155557.12622070313,959.6011962890625,16919126016,28991029248,5644726272,0
