run_id,version,duration,energy,energy_delta,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
003,RF,5.609,319.96453857421875,278.8324078982461,57.04484552936687,5.6965332031259095,6181.813802083333,6182.994140625,91.46875,23.18001200358073,18.72447395324707
005,RF,5.609,325.37890625,284.24677557402737,58.010145525049026,5.69781494140625,6180.466015625,6182.482421875,85.88671875,24.246114656660296,18.791709899902344
008,RF,5.609,323.2163085937791,282.08417791780647,57.624587019750244,5.6939086914071595,6175.282682291667,6176.46484375,95.97265625,24.294889238145615,18.143888473510742
009,RF,5.609,322.65802001953125,281.5258893435586,57.52505259752741,5.7174682617196595,6172.475130208333,6176.66796875,94.14453125,21.295856433444552,17.25717544555664
013,RF,5.609,318.4976806640916,277.36554998811897,56.78332691461787,5.6923828125,6170.803385416667,6177.10546875,91.46875,23.201709408230254,18.297080993652344
014,RF,5.608,320.5510253905959,279.42622795239754,57.15959796551282,5.7098388671875,6177.204557291667,6182.31640625,92.7421875,24.354135894775393,18.801759719848633
015,RF,5.608,322.52154541018535,281.396747971987,57.51097457385617,5.7269287109375,6173.09140625,6179.310546875,93.0703125,24.408636760711673,19.082597732543945
018,RF,5.609,319.3151855469041,278.18305487093147,56.929075690302035,5.6842041015625,6178.847395833333,6183.638671875,97.4453125,23.225005828009714,17.49610137939453
020,RF,5.611,320.724609375,279.5778122234788,57.15997315540902,5.7374267578125,6171.095703125,6167.6875,98.484375,21.38065709008111,17.571847915649414
021,RF,5.611,320.89483642572304,279.74803927420186,57.19031125035164,5.70538330078125,6172.741015625,6176.5234375,94.15625,19.749747244517007,17.473602294921875
023,RF,5.611,327.9404296875291,286.7936325360079,58.44598639948835,5.7655029296875,6173.061328125,6177.2421875,92.828125,21.516386074490015,18.69695281982422
025,RF,5.609,322.3287353515625,281.19660467558987,57.46634611366777,5.7166748046875,6173.129947916666,6179.025390625,92.703125,18.944919946458604,16.912628173828125
027,RF,5.61,331.9445800780959,290.805116164349,59.170156876665935,5.7115478515625,6171.320052083333,6173.828125,95.0078125,18.37424962785509,15.970916748046875
029,RF,5.61,320.9597167969332,279.8202528831863,57.212070730291124,5.6856689453125,6166.279557291667,6169.982421875,96.2421875,21.198377164204913,18.28084373474121
030,RF,5.61,324.65899658206035,283.51953266831345,57.87147889163286,5.713134765625,6160.882942708334,6167.271484375,97.328125,24.380301231808133,17.23247528076172
032,RF,5.609,318.43145751953125,277.2993268435586,56.771520327960644,5.711181640625,6158.66171875,6164.361328125,94.95703125,21.365233887566458,18.03485679626465
034,RF,5.608,320.94140625,279.81660881180164,57.229209388373754,5.70404052734375,6159.6234375,6161.421875,94.47265625,24.395979785919184,19.02605628967285
035,RF,5.609,320.206298828125,279.07416815215237,57.0879477318818,5.7236328125,6165.823567708333,6172.923828125,93.875,23.452554554409456,17.467084884643555
036,RF,5.608,323.62139892581035,282.496601487612,57.70709681273366,5.69805908203125,6164.363932291667,6170.58203125,96.3125,23.50818072424995,17.521326065063477
037,RF,5.609,321.89483642578125,280.7627057498086,57.38898848739191,5.72698974609375,6171.138151041667,6175.826171875,99.83203125,21.223231071896024,17.059951782226562
038,RF,5.609,325.961669921875,284.82953924590237,58.11404348758691,5.71875,6171.933463541666,6175.78515625,91.30078125,21.305772728390163,17.152891159057617
039,RF,5.61,327.45428466796875,286.31482075422184,58.3697477126504,5.69830322265625,6174.563932291667,6175.34375,92.3984375,24.269964864518908,17.42214584350586
041,RF,5.61,329.80816650393535,288.66870259018845,58.7893344926801,5.745849609375,6206.086848958334,6209.9453125,93.08984375,24.065018791622588,17.376651763916016
043,RF,5.61,321.81488037103554,280.67541645728863,57.36450630499742,5.727783203125,6192.676822916666,6195.591796875,92.4296875,24.476062488555907,16.99886131286621
045,RF,5.609,324.3880615233793,283.25593084740666,57.833492872772204,5.74822998046875,6174.6453125,6179.603515625,85.6640625,21.1421709590488,16.122514724731445
047,RF,5.608,325.2307128906541,284.10591545245575,57.99406435282705,5.6986083984375,6165.638802083334,6167.953125,94.46484375,23.203823714786108,17.00045394897461
051,RF,5.61,319.70184326171875,278.56237934797184,56.98785084879122,5.71185302734375,6163.38046875,6164.3984375,94.625,23.406902811262345,17.40224266052246
053,RF,5.609,320.21917724603554,279.0870465700629,57.09024375932172,5.71856689453125,6167.41875,6171.85546875,98.421875,21.063333521948923,19.06568145751953
056,RF,5.609,323.1024169922457,281.9702863162731,57.60428186704327,5.73626708984375,6173.467317708333,6178.248046875,95.703125,21.450634553697373,19.084699630737305
059,RF,5.61,317.7908935547166,276.6514296409697,56.647218102445024,5.71478271484375,6169.69921875,6175.40234375,98.23828125,23.262656222449408,18.55894660949707
