run_id,version,duration,energy,energy_delta,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,RF,5.609,319.09686279296875,277.9647321169961,56.89015204010853,5.71875,6167.025,6172.107421875,95.796875,18.073940001593698,17.357221603393555
002,OR,5.61,323.87249755859375,282.73303364484684,57.73128298727161,5.6852416992196595,6165.6125,6172.490234375,97.0234375,21.224130068884957,18.58077621459961
003,RF,6.01,413.36065673828125,369.28789771481974,68.77881143731801,8.42559814453125,6213.446044921875,6223.005859375,174.05859375,33.978853623072304,25.919967651367188
004,OR,5.609,326.1865234375291,285.05439276155647,58.154131473975596,5.68646240234375,6236.454947916666,6241.84375,91.0234375,21.229855823516843,16.889625549316406
005,RF,5.61,319.6405029296875,278.5010390159406,56.9769167432598,5.70947265625,6240.225651041666,6244.40234375,95.97265625,21.379682095845542,17.67246437072754
006,OR,5.609,324.36065673833946,283.2285260623668,57.828607013431885,5.7182006835946595,6236.346223958333,6241.564453125,94.40625,19.975230344136552,17.121658325195312
007,RF,5.611,327.98052978518535,286.83373263366417,58.45313309306458,5.69976806640625,6222.318489583334,6222.140625,96.4140625,24.272669749789767,17.31372833251953
008,OR,5.611,326.2987060546584,285.1519089031372,58.15339619580438,5.73394775390625,6194.455989583334,6199.451171875,97.36328125,23.993286980523,18.412031173706055
009,RF,5.609,324.35150146484375,283.2193707888711,57.82697476641893,5.705810546875,6190.1171875,6192.173828125,97.77734375,21.117302068074547,18.39139175415039
010,OR,5.609,325.65252685546875,284.5203961794961,58.05892794713296,5.7109375,6181.016796875,6181.515625,96.7265625,19.21859084235297,17.972593307495117
011,RF,5.61,320.4266357421875,279.2871718284406,57.117047369373886,5.7313232421875,6183.84296875,6183.36328125,92.44140625,24.445950656467016,19.664464950561523
012,OR,5.609,325.8597412109084,284.72761053493576,58.09587113761961,5.69781494140625,6180.239973958333,6185.671875,96.86328125,18.666689936319987,18.478845596313477
