run_id,version,duration,energy,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,base,30.081,220.59112548831035,7.333237774286439,19.501953125,6108.292840254934,6108.26171875,2.42578125,2.0104615102734487,0.4689769744873047
