run_id,version,duration,energy,energy_delta,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,OR,5.608,322.5380859375291,281.41328849933075,57.513924025950274,5.7152099609365905,6174.991927083333,6176.302734375,95.2578125,24.44922474755181,19.533084869384766
002,OR,5.612,322.17767333984375,281.02354295054823,57.40870872057087,5.71142578125,6183.969010416667,6189.1328125,93.51953125,21.31815021302965,18.273529052734375
004,OR,5.61,322.8959960937209,281.756532179974,57.55721855503046,5.7108154296875,6184.602473958334,6188.912109375,91.46875,21.33081878026326,17.64346694946289
006,OR,5.609,324.4998779296875,283.36774725371487,57.853428049507485,5.72021484375,6179.323046875,6184.380859375,100.07421875,21.15910962422689,17.95153045654297
007,OR,5.609,331.7921142577834,290.65998358181076,59.15352366870804,5.71673583984375,6177.493359375,6181.9375,87.9453125,21.37208402421739,16.999956130981445
010,OR,5.607,332.989013671875,291.8715494714509,59.38808875902889,5.7052001953125,6174.37421875,6175.37890625,96.234375,21.236085149976944,16.358930587768555
011,OR,5.608,327.16558837890625,286.0407909407079,58.33908494630996,5.6968994140615905,6169.569401041666,6176.38671875,93.70703125,23.31296746995714,16.98573875427246
012,OR,5.61,325.29296875,284.1535048362531,57.98448640819964,5.7272338867196595,6178.048828125,6182.681640625,101.5,24.615128337012397,18.267370223999023
016,OR,5.61,325.6934814452834,284.5540175315365,58.05587904550506,5.69580078125,6175.849739583334,6177.3515625,90.90625,24.28387903637356,17.87200355529785
017,OR,5.609,325.5982666015043,284.46613592553166,58.04925416322059,5.7404174804678405,6174.544270833333,6180.892578125,98.58203125,23.404486518436006,17.949012756347656
019,OR,5.61,327.1247558594623,285.9852919457154,58.31100817459221,5.74072265625,6171.220052083333,6175.6875,94.8671875,19.64265241622925,19.161956787109375
022,OR,5.611,322.26654052734375,281.11974337582257,57.43477820840202,5.75494384765625,6175.783463541667,6181.650390625,91.453125,23.420329835679794,18.123092651367188
024,OR,5.609,325.6188964843459,284.48676580837326,58.05293215980494,5.7158203125,6171.312109375,6173.765625,90.20703125,18.764237880706787,16.868183135986328
026,OR,5.609,321.27978515625,280.14765448027737,57.27933413375825,5.71533203125,6167.979296875,6172.220703125,87.2734375,21.231391694810657,18.73038101196289
028,OR,5.611,325.5455322265334,284.3987350750122,58.01916453867999,5.71478271484375,6162.881640625,6168.60546875,84.859375,21.281618256039092,17.870546340942383
031,OR,5.61,327.1002197265334,285.9607558127865,58.30663453235889,5.68341064453125,6163.892578125,6164.591796875,95.86328125,21.426435841454403,17.044593811035156
033,OR,5.608,323.9364013671875,282.81160392898914,57.763267005561254,5.71185302734375,6166.144791666667,6172.15625,97.37890625,21.369588258531355,18.440601348876953
040,OR,5.609,324.4776611327834,283.34553045681076,57.84946713010936,5.71429443359375,6170.739973958333,6171.18359375,97.51171875,21.372225814395478,17.02477264404297
042,OR,5.611,328.25250244134804,287.10570528982686,58.501604427258606,5.69598388671875,6201.830208333334,6208.630859375,92.94921875,24.309925164116752,16.323827743530273
044,OR,5.609,329.89544677734375,288.7633161013711,58.81537649801101,5.69842529296875,6190.372395833333,6196.62890625,93.52734375,23.2183848063151,16.274812698364258
046,OR,5.608,330.18438720706035,289.059589768862,58.87738716245727,5.7418212890625,6175.091666666666,6181.48046875,94.31640625,21.330528015560578,17.84323501586914
048,OR,5.609,335.69854736328125,294.5664166873086,59.849981701422934,5.7984619140625,6175.04296875,6180.025390625,98.5703125,22.037238110436334,17.643558502197266
049,OR,5.61,323.5753173827834,282.4358534690365,57.67830969390078,5.69512939453125,6167.099479166666,6171.31640625,99.625,20.237785731421578,17.928627014160156
050,OR,5.608,323.87347412109375,282.7486766828954,57.75204602729917,5.6876220703125,6168.898567708334,6173.259765625,94.40234375,21.17761477364434,16.833335876464844
052,OR,5.608,325.7720947265625,284.64729728836414,58.09060177007178,5.70343017578125,6171.347395833333,6174.138671875,96.94140625,21.25549612045288,18.249277114868164
054,OR,5.609,330.5819091796875,289.44977850371487,58.93776237826484,5.73272705078125,6170.31328125,6175.890625,97.3515625,21.342212698194714,18.37342643737793
055,OR,5.607,329.42498779299785,288.3075235925738,58.75245011467769,5.698974609375,6169.428125,6174.61328125,93.36328125,19.977253850301107,16.8535213470459
057,OR,5.608,326.21746826174785,285.0926708235495,58.17001930487658,5.68914794921875,6167.451953125,6174.373046875,94.25390625,18.50409850014581,16.485275268554688
058,OR,5.608,331.29571533200215,290.1709178938038,59.07555551569226,5.73394775390625,6170.258072916667,6171.91796875,94.8984375,18.569573476579453,17.538671493530273
060,OR,5.61,337.14947509765625,296.01001118390934,60.0979456502061,5.8704833984375,6179.720833333334,6180.42578125,108.2265625,21.879773574405245,16.18054962158203
