run_id,version,duration,energy,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,base,30.269,572.9096069335938,18.927272355664005,22.12890625,5824.5415134803925,5825.109375,1.12890625,1.7308104105764484,0.8755416870117188
