Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772111153253,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,46754.6025390625,39509.8984375,241393.64123535156,2799.1466674804688,16919126016,28991029248,6043148288,0
196,1772111153256,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,66.81702423095703,72.0527114868164,84.41346740722656,90.14720153808594,65.47000122070313,65.4691162109375,82.03844451904297,72.13423919677734,90.71348571777344,65.32377624511719,79.1724624633789,66.22769927978516,46754.607482910156,39510.18115234375,241393.91723632813,2799.1466674804688,16919126016,28991029248,6043168768,0
200,1772111153453,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.6271514892578125,1.090850830078125,71.56645202636719,12.735481262207031,6.2591094970703125,0.5403594970703125,5.670906066894531,47.967987060546875,15.255287170410156,19.298126220703125,19.371475219726563,21.641021728515625,46754.80242919922,39518.51708984375,241401.85913085938,2799.1494140625,16919126016,28991029248,6082109440,0
199,1772111153653,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.682441711425781,16.46259307861328,48.18137741088867,45.545658111572266,18.58531951904297,14.972282409667969,40.10149002075195,97.22110748291016,24.243751525878906,45.557987213134766,39.24413299560547,38.56454849243164,46755.05847167969,39525.93310546875,241408.8975830078,2799.1494140625,16919126016,28991029248,6137536512,0
200,1772111153853,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,9.809249877929688,23.92182159423828,60.88645553588867,70.04386901855469,37.61902618408203,39.627227783203125,41.56935501098633,54.19900131225586,34.09705352783203,45.0119514465332,25.638023376464844,67.1596908569336,46755.394592285156,39532.938720703125,241415.50311279297,2799.150146484375,16919126016,28991029248,6148780032,0
200,1772111154054,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,54.91828155517578,11.622535705566406,52.384700775146484,23.79442596435547,14.7498779296875,13.185905456542969,37.72868728637695,78.26235961914063,23.30974578857422,40.73586654663086,37.60992431640625,24.921218872070313,46755.72473144531,39540.415466308594,241422.5640258789,2799.1510009765625,16919126016,28991029248,6159970304,0
200,1772111154254,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.520843505859375,8.808578491210938,37.02968215942383,50.425445556640625,24.92652130126953,4.786216735839844,27.385726928710938,23.30035400390625,27.256980895996094,20.453170776367188,55.065006256103516,39.05849838256836,46756.05798339844,39548.17907714844,241429.90014648438,2799.1515502929688,16919126016,28991029248,6111531008,0
200,1772111154455,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.2791900634765625,10.188987731933594,65.80595397949219,58.74408721923828,6.882652282714844,15.980873107910156,17.51630401611328,45.17302703857422,34.792884826660156,32.697532653808594,51.56515884399414,29.98919677734375,46756.3798828125,39555.93371582031,241437.2670288086,2799.1515502929688,16919126016,28991029248,6130548736,0
200,1772111154655,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.877227783203125,24.691986083984375,51.063316345214844,57.91120910644531,18.006866455078125,29.313690185546875,16.992263793945313,58.25563430786133,14.191307067871094,73.24620056152344,30.90924835205078,49.01532745361328,46756.741149902344,39563.321350097656,241444.21838378906,2799.1526489257813,16919126016,28991029248,6156357632,0
199,1772111154855,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.49774169921875,5.014007568359375,44.05597686767578,45.905826568603516,13.809715270996094,8.169746398925781,6.510826110839844,43.98390579223633,26.032730102539063,26.506568908691406,49.30660629272461,41.021995544433594,46757.068420410156,39570.977294921875,241451.4642944336,2799.1526489257813,16919126016,28991029248,6152953856,0
