Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1773233410817,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0,0,5.3726348876953125,54.254722595214844,0,0,0,0,19.826805114746094,0,0,0,29720.211669921875,182236.2173461914,113589.357421875,10689.680786132813,16919126016,28991029248,6845718528,0
197,1773233410820,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.7744979858398438,0.17425537109375,91.91046142578125,76.44806671142578,2.5721588134765625,4.987236022949219,6.3690338134765625,3.3207321166992188,83.91419982910156,1.19281005859375,52.41508102416992,13.577461242675781,29720.217041015625,182236.5327758789,113589.67041015625,10689.680786132813,16919126016,28991029248,6845538304,0
199,1773233411017,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.1002578735351563,2.07928466796875,74.54336547851563,10.814323425292969,3.78076171875,2.6495895385742188,4.4311981201171875,34.27271270751953,16.19660186767578,14.881317138671875,9.877555847167969,17.72545623779297,29720.399780273438,182248.37322998047,113601.17590332031,10689.68310546875,16919126016,28991029248,6893649920,0
200,1773233411217,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.3057022094726563,2.864471435546875,60.91425323486328,16.23218536376953,5.9673004150390625,5.516815185546875,30.654136657714844,36.91257095336914,15.979034423828125,20.993850708007813,16.29375457763672,36.62968444824219,29720.614196777344,182262.5057373047,113614.89892578125,10689.68310546875,16919126016,28991029248,6922891264,0
200,1773233411417,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.5054244995117188,3.9025192260742188,65.14095306396484,15.570930480957031,8.083084106445313,2.7141265869140625,25.809059143066406,26.269981384277344,24.953659057617188,22.28728485107422,21.07750701904297,23.18804931640625,29720.83544921875,182277.64001464844,113629.69592285156,10689.68310546875,16919126016,28991029248,6934806528,0
200,1773233411618,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.9640426635742188,36.556026458740234,13.628555297851563,17.700645446777344,81.78288269042969,0.50933837890625,14.255386352539063,15.104133605957031,10.860923767089844,12.570541381835938,6.481590270996094,14.782051086425781,29721.035034179688,182288.14978027344,113639.86938476563,10689.683959960938,16919126016,28991029248,6964858880,0
200,1773233411818,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.8791961669921875,1.9071807861328125,72.50110626220703,3.0479812622070313,7.0425262451171875,2.1552886962890625,4.14501953125,28.82611846923828,8.988487243652344,17.540748596191406,10.096298217773438,16.308807373046875,29721.2216796875,182300.18865966797,113651.56518554688,10689.683959960938,16919126016,28991029248,6885048320,0
199,1773233412019,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,8.723152160644531,10.615425109863281,57.51405334472656,19.850547790527344,5.5812835693359375,12.767990112304688,25.151275634765625,38.89613723754883,23.34009552001953,37.472023010253906,31.032432556152344,46.36614990234375,29721.458862304688,182315.44256591797,113666.44403076172,10689.684692382813,16919126016,28991029248,6927155200,0
200,1773233412219,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.94964599609375,5.0389404296875,63.682899475097656,15.7529296875,9.929222106933594,6.802375793457031,20.669479370117188,31.90734100341797,20.40552520751953,20.735748291015625,17.518218994140625,27.775161743164063,29721.686584472656,182330.11627197266,113680.76098632813,10689.684692382813,16919126016,28991029248,6940778496,0
200,1773233412419,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.6442413330078125,38.12467575073242,17.72154998779297,16.360031127929688,77.62389373779297,1.0617752075195313,13.589447021484375,15.761192321777344,16.7684326171875,12.276573181152344,7.283203125,13.24639892578125,29721.882568359375,182340.96002197266,113691.23333740234,10689.684692382813,16919126016,28991029248,6958612480,0
