Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771951169096,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,405.39410400390625,12192.564819335938,11472.400085449219,16.72332763671875,16919126016,28991029248,5164310528,0
199,1771951169096,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,405.3968505859375,12192.729248046875,11472.559814453125,16.72332763671875,16919126016,28991029248,5164335104,0
200,1771951169296,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.171051025390625,4.965690612792969,63.136234283447266,13.253494262695313,13.250373840332031,5.157440185546875,7.891120910644531,34.540184020996094,10.975555419921875,17.863311767578125,28.565460205078125,22.997589111328125,405.57666015625,12204.815979003906,11484.235656738281,16.72332763671875,16919126016,28991029248,5211987968,0
200,1771951169497,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.144416809082031,5.649574279785156,41.04304504394531,41.040401458740234,8.598846435546875,15.216751098632813,14.962547302246094,43.562347412109375,22.60004425048828,31.418731689453125,29.909393310546875,38.9946403503418,405.8131103515625,12221.196228027344,11500.32568359375,16.72589111328125,16919126016,28991029248,5247700992,0
200,1771951169697,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.326446533203125,6.0664825439453125,48.4748649597168,29.59833526611328,7.006134033203125,6.550941467285156,25.796791076660156,33.189476013183594,21.324615478515625,25.383384704589844,28.31572723388672,25.923065185546875,406.025390625,12237.789855957031,11516.568115234375,16.72589111328125,16919126016,28991029248,5255491584,0
200,1771951169897,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,7.720817565917969,28.139549255371094,42.83851623535156,38.30935287475586,11.91998291015625,21.69115447998047,29.435348510742188,33.723236083984375,24.25763702392578,42.57666015625,40.356910705566406,28.168869018554688,406.37078857421875,12254.820434570313,11533.155517578125,16.726806640625,16919126016,28991029248,5292929024,0
200,1771951170097,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.3232803344726563,1.591766357421875,55.32060623168945,7.8919525146484375,4.820152282714844,2.9481887817382813,5.427589416503906,21.99744415283203,8.669258117675781,9.54949951171875,13.372886657714844,17.997398376464844,406.56085205078125,12264.427185058594,11542.466796875,16.726806640625,16919126016,28991029248,5203890176,0
200,1771951170298,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.7717666625976563,7.598091125488281,60.45353698730469,23.938125610351563,3.5069656372070313,10.196754455566406,10.486991882324219,54.57063674926758,14.534378051757813,26.697959899902344,22.983848571777344,38.29715347290039,406.770263671875,12279.939819335938,11557.661071777344,16.726806640625,16919126016,28991029248,5239529472,0
200,1771951170498,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.8951263427734375,8.180953979492188,46.57770919799805,26.219070434570313,4.2808685302734375,10.872314453125,17.843338012695313,37.133914947509766,19.54071807861328,23.289901733398438,39.123619079589844,20.839698791503906,406.99444580078125,12296.044189453125,11573.364074707031,16.72808837890625,16919126016,28991029248,5258055680,0
199,1771951170698,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,12.599136352539063,11.702415466308594,49.35837936401367,29.912582397460938,15.942314147949219,13.8076171875,47.013771057128906,25.989234924316406,30.412994384765625,32.63926696777344,23.016403198242188,48.506874084472656,407.31878662109375,12312.468933105469,11589.422241210938,16.72808837890625,16919126016,28991029248,5293875200,0
200,1771951170898,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,6.749610900878906,4.33087158203125,40.210689544677734,17.296485900878906,5.085868835449219,11.431442260742188,16.37065887451172,19.092445373535156,15.441925048828125,13.049064636230469,19.296707153320313,15.849853515625,407.5477294921875,12322.271667480469,11598.864807128906,16.72808837890625,16919126016,28991029248,5204815872,0
200,1771951171099,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.259307861328125,3.8803176879882813,54.45867919921875,23.270217895507813,4.580223083496094,4.8616180419921875,1.8887176513671875,52.732765197753906,14.185111999511719,36.15580749511719,22.394989013671875,36.0502815246582,407.7449951171875,12337.520874023438,11613.736511230469,16.72943115234375,16919126016,28991029248,5238390784,0
200,1771951171299,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.381500244140625,4.564971923828125,43.38532257080078,36.82722854614258,6.61737060546875,5.467674255371094,4.225547790527344,44.944698333740234,12.79425048828125,34.561798095703125,29.316787719726563,38.26145935058594,407.9794921875,12352.9921875,11628.874450683594,16.72943115234375,16919126016,28991029248,5248147456,0
