Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1776445126273,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,20649.515075683594,48530.60772705078,13604.344055175781,1882.4246826171875,16919126016,26843545600,8036732928,0
196,1776445126276,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,100,100,100,100,100,100,100,100,100,100,100,100,20649.520080566406,48530.883239746094,13604.615966796875,1882.4246826171875,16919126016,26843545600,8036827136,0
200,1776445126473,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,13.01287841796875,15.455398559570313,74.27323913574219,14.671234130859375,20.31396484375,18.28319549560547,24.135223388671875,47.75699234008789,25.46070098876953,30.067420959472656,29.74359130859375,33.337562561035156,20649.747436523438,48543.750549316406,13616.972412109375,1882.4246826171875,16919126016,26843545600,8080908288,0
200,1776445126673,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.263008117675781,5.904022216796875,57.20416259765625,14.25860595703125,8.723114013671875,2.7012710571289063,23.087905883789063,35.520538330078125,25.44506072998047,27.89342498779297,12.894012451171875,46.91142654418945,20649.96307373047,48558.068298339844,13630.729919433594,1882.4246826171875,16919126016,26843545600,8108146688,0
200,1776445126874,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.2420806884765625,4.247222900390625,71.5934066772461,6.8969879150390625,4.325004577636719,2.7023849487304688,15.222625732421875,28.16010284423828,11.636985778808594,25.3856201171875,16.643341064453125,21.57805633544922,20650.190856933594,48571.46453857422,13643.628784179688,1882.4270629882813,16919126016,26843545600,8059252736,0
200,1776445127074,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.250244140625,6.519439697265625,73.47674560546875,9.167213439941406,15.201126098632813,2.968536376953125,18.139686584472656,42.54418182373047,9.90069580078125,19.174530029296875,12.555099487304688,31.657470703125,20650.39599609375,48585.542907714844,13657.263122558594,1882.4270629882813,16919126016,26843545600,8102014976,0
199,1776445127275,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.0975494384765625,6.9463958740234375,38.40370178222656,34.85276794433594,5.635963439941406,9.649185180664063,10.566139221191406,44.78746032714844,16.66863250732422,41.73678970336914,27.665023803710938,37.201045989990234,20650.635620117188,48600.595275878906,13671.756652832031,1882.4281616210938,16919126016,26843545600,8122126336,0
200,1776445127475,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.9167022705078125,1.6969757080078125,58.314239501953125,9.285392761230469,7.2195281982421875,0.7895584106445313,9.533210754394531,25.63385772705078,9.667274475097656,13.193336486816406,20.4256591796875,18.489456176757813,20650.831420898438,48612.23388671875,13682.901306152344,1882.4281616210938,16919126016,26843545600,8064684032,0
199,1776445127675,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.2129745483398438,0.962066650390625,63.27552795410156,8.084037780761719,5.61102294921875,2.5747299194335938,6.565040588378906,42.6502685546875,13.049270629882813,13.411727905273438,18.85651397705078,24.092086791992188,20651.015075683594,48625.255432128906,13695.452331542969,1882.4281616210938,16919126016,26843545600,8092504064,0
200,1776445127875,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.1498565673828125,4.1650848388671875,45.66398239135742,28.75012969970703,7.767433166503906,9.222373962402344,3.6319351196289063,51.55746078491211,16.59638214111328,39.844417572021484,15.961334228515625,41.20281219482422,20651.244262695313,48639.941162109375,13709.635192871094,1882.4290161132813,16919126016,26843545600,8119615488,0
200,1776445128075,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.9546966552734375,5.353462219238281,58.47850799560547,14.412727355957031,8.044700622558594,1.7955093383789063,4.9783477783203125,26.190101623535156,11.12664794921875,10.330963134765625,23.412254333496094,14.727005004882813,20651.44451904297,48651.63897705078,13720.842956542969,1882.4290161132813,16919126016,26843545600,8064270336,0
199,1776445128276,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.9188461303710938,1.6617813110351563,57.70240020751953,8.367645263671875,7.756439208984375,1.7193374633789063,10.619773864746094,38.365386962890625,12.178260803222656,20.269180297851563,9.647163391113281,24.17760467529297,20651.624450683594,48664.52410888672,13733.215026855469,1882.4290161132813,16919126016,26843545600,8092807168,0
200,1776445128476,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.0027847290039063,4.668388366699219,46.79150390625,35.98754119873047,5.855812072753906,8.618293762207031,5.602325439453125,49.09194564819336,15.553848266601563,38.095211029052734,27.903793334960938,40.58157730102539,20651.86163330078,48680.22393798828,13748.392395019531,1882.429931640625,16919126016,26843545600,8123215872,0
200,1776445128676,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.3569259643554688,2.4486236572265625,48.040130615234375,12.549171447753906,10.280258178710938,1.0470428466796875,8.26910400390625,19.60645294189453,8.702468872070313,11.434074401855469,22.809043884277344,16.781219482421875,20652.050170898438,48690.738220214844,13758.420349121094,1882.429931640625,16919126016,26843545600,8071806976,0
200,1776445128876,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.7799148559570313,1.6931991577148438,55.147003173828125,12.226470947265625,5.512413024902344,3.757171630859375,6.252006530761719,42.91549301147461,14.103286743164063,23.77613067626953,17.1214599609375,29.672882080078125,20652.23779296875,48704.55938720703,13771.813293457031,1882.4310302734375,16919126016,26843545600,8100118528,0
200,1776445129077,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.6226043701171875,4.704841613769531,51.28907012939453,24.211952209472656,6.43548583984375,11.556610107421875,4.700950622558594,51.68233871459961,12.236907958984375,36.871585845947266,25.628555297851563,31.66832733154297,20652.4697265625,48720.035095214844,13786.781555175781,1882.4310302734375,16919126016,26843545600,8124239872,0
200,1776445129277,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.901344299316406,2.6914901733398438,63.054630279541016,11.798553466796875,14.084632873535156,2.6722793579101563,11.521377563476563,24.689720153808594,17.680038452148438,18.131797790527344,31.46234893798828,17.086875915527344,20652.689086914063,48733.65612792969,13799.859191894531,1882.4310302734375,16919126016,26843545600,8084377600,0
200,1776445129477,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.4960556030273438,2.1825180053710938,49.47023391723633,22.706703186035156,4.656028747558594,4.7211761474609375,9.079177856445313,46.283241271972656,16.089805603027344,27.367431640625,17.12712860107422,34.271278381347656,20652.887939453125,48747.70977783203,13813.440979003906,1882.4322509765625,16919126016,26843545600,8106733568,0
200,1776445129677,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.814178466796875,3.3992538452148438,55.018150329589844,22.009735107421875,4.201560974121094,5.0870208740234375,4.202308654785156,41.10382843017578,9.320945739746094,43.232704162597656,24.927978515625,30.040321350097656,20653.10968017578,48763.001708984375,13828.215881347656,1882.4322509765625,16919126016,26843545600,8126337024,0
199,1776445129878,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.6102294921875,2.842193603515625,68.32418060302734,4.1397857666015625,8.282470703125,1.424835205078125,4.7505645751953125,30.895065307617188,9.110633850097656,9.4345703125,10.375274658203125,17.03955078125,20653.301025390625,48774.26629638672,13838.953979492188,1882.4322509765625,16919126016,26843545600,8075317248,0
