run_id,version,duration,energy,energy_delta,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,OR,8.413,616.4146118164062,541.99523759794,73.26929892029077,10.177490234375,5015.656693892045,5027.6953125,118.7578125,22.095895182002675,19.940868377685547
002,RF,8.613,553.8278808593732,477.63935475172434,64.30139102047755,10.1180419921875,5008.483246527778,5013.8671875,114.82421875,21.79677618521231,19.469863891601562
003,OR,9.014,507.0983886718732,427.3627130264132,56.25675490036313,10.709716796875,5005.036984707447,5011.85546875,126.3125,25.054449548112586,19.46823501586914
004,RF,8.615,529.5389404296893,453.3327228031486,61.46708536618564,10.02569580078125,4995.558159722223,5007.73828125,124.890625,24.410453556202075,20.039669036865234
005,OR,8.614,546.956787109375,470.7594152422802,63.496260402760036,10.116394042968693,4990.048003472222,4998.56640625,123.5625,24.623506644920067,19.236251831054688
006,RF,8.412,546.9722900390625,472.5617615800422,65.02285901558041,9.7904052734375,4989.842684659091,4996.01171875,122.15234375,24.48109745256828,17.06700897216797
007,OR,8.615,538.563720703125,462.3575030765843,62.514651271401625,10.1151123046875,4999.150173611111,5005.7421875,121.28125,24.04499100579156,19.021255493164062
008,RF,8.414,568.6236572265625,494.19543724865036,67.58065809681038,9.9371337890625,4996.716352982955,5008.3984375,130.2421875,24.88604664080071,17.731372833251953
009,OR,8.414,566.8900146484375,492.46179467052536,67.37461547996642,10.077880859375,4991.6103515625,4999.818359375,125.1484375,21.742386507265493,19.365591049194336
010,RF,8.413,566.5256347656232,492.1062605471569,67.33931234584847,9.852844238281193,4985.9404296875,4995.4296875,121.4921875,24.677034161307592,20.498971939086914
