FilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-field\src\test\java\org\apache\commons\numbers\field\FieldParametricTest.java,FieldParametricTest.java,FieldParametricTest,8,18,98,16,0,16,true,true,false,false,false,false,false,false,false,false
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-field\src\test\java\org\apache\commons\numbers\field\FP64Test.java,FP64Test.java,FP64Test,4,14,60,14,10,4,true,true,false,false,false,false,false,false,false,false
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-field\src\test\java\org\apache\commons\numbers\field\UserGuideTest.java,UserGuideTest.java,UserGuideTest,2,1,4,1,1,0,true,true,false,false,false,false,false,false,false,false
