run_id,version,duration,energy,energy_delta,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,RF,5.808,329.3385009765625,287.4036010965351,56.704287358223574,5.92803955078125,6160.694934475807,6162.3359375,89.8515625,22.75359819268667,18.700084686279297
002,OR,5.809,329.5969238281541,287.6548037518663,56.73901253712413,5.89129638671875,6165.743573588709,6168.5078125,91.48046875,20.609864286197134,17.823436737060547
003,RF,5.809,332.90411376953125,290.96199369324347,57.308334269156695,5.92864990234375,6169.379662298387,6173.39453125,88.30859375,20.809068946428194,17.594131469726562
004,OR,5.808,335.48858642578125,293.55368654575386,57.76318636807529,5.9093017578134095,6164.788432459677,6162.51171875,91.734375,23.967957127478815,19.051746368408203
005,RF,5.809,335.34088134765625,293.39876127136847,57.727815690765404,5.87689208984375,6165.126008064516,6168.296875,89.3359375,19.504902573042017,17.282691955566406
006,OR,5.808,343.3732910156541,301.4383911356267,59.12074569828756,5.9107666015625,6165.025453629032,6170.296875,96.34375,22.843389018889393,16.25106430053711
007,RF,5.809,335.01788330081035,293.0757632245226,57.67221265291967,5.90411376953125,6162.871849798387,6166.65625,84.359375,20.817522407859887,18.060333251953125
008,OR,5.81,332.4632568359666,290.51391656341855,57.22259153803212,5.8624267578125,6165.36328125,6168.64453125,92.6015625,20.622229186437462,15.822654724121094
009,RF,5.812,327.4193115234375,285.4555308583687,56.335050158884634,5.90936279296875,6160.6997227822585,6164.9453125,94.96875,23.729752930261757,20.15381622314453
010,OR,5.811,331.38616943359375,289.4296089647853,57.0273910572352,5.87451171875,6165.078503024193,6170.52734375,95.82421875,19.43647809182444,17.45153045654297
011,RF,5.812,333.17584228515625,291.21206162008747,57.32550624314457,5.89874267578125,6160.078125,6165.21484375,95.59765625,18.867236219426637,16.123580932617188
012,OR,5.81,334.2692871094041,292.31994683685605,57.53344012210054,5.90594482421875,6165.079637096775,6167.7578125,97.14453125,20.775668339062765,18.429378509521484
