run_id,version,duration,energy,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,base,29.88,240.05657958984375,8.034022074626632,20.252502441409888,7602.1077969784765,7599.01171875,12.1171875,2.7649339840112144,0.9536781311035156
