FilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-core\src\test\java\org\apache\commons\math4\core\jdkmath\JdkMathTest.java,JdkMathTest.java,JdkMathTest,7,2,8,1,1,0,true,true,false,false,true,false,false,true,false,false
