run_id,version,duration,energy,energy_delta,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,OR,6.21,384.7391357421875,264.1001724376285,61.95477226122182,6.57794189453125,7336.841737689394,7341.94921875,90.0703125,18.592455815787268,14.417911529541016
004,OR,6.409,357.6923217773365,233.1874722090726,55.81094114172827,6.775634765632276,7390.438993566177,7392.98828125,93.01171875,19.441949563867905,16.270116806030273
007,OR,6.408,388.3800048828125,263.89458187868786,60.60861499419671,6.73577880859375,7365.607651654412,7366.330078125,85.921875,18.496534646726122,15.058938980102539
010,OR,6.211,384.1884765625,263.53008669380176,61.85613855458058,6.63226318359375,7358.80693655303,7362.1015625,93.15234375,19.624613116485904,15.947334289550781
011,OR,6.21,382.3566894531177,261.7177261485587,61.571125515799956,6.61151123046875,7356.749644886364,7360.4140625,91.59765625,18.8206251510466,13.713935852050781
012,OR,6.41,387.66937255859375,263.14509642619066,60.478841272791534,6.808349609382276,7362.655101102941,7364.552734375,90.8828125,18.364153992895986,14.533124923706055
018,OR,6.213,382.19757080078125,261.50032780380457,61.515784773987,6.68389892578125,7362.812855113636,7368.08984375,96.421875,18.972482488612936,13.247509002685547
021,OR,6.21,381.94140625,261.302442945441,61.50425221417069,6.60467529296875,7370.602272727273,7374.41015625,88.70703125,19.381594031748147,13.937450408935547
022,OR,6.21,378.76824951171875,258.12928620715974,60.99327689399658,6.525634765625,7370.183238636364,7373.16796875,91.59765625,18.475731146456013,12.571643829345703
023,OR,6.211,380.86639404296875,260.2080041742705,61.32126775768294,6.576049804694776,7375.641453598485,7380.9140625,91.328125,18.639026873039477,12.379638671875
025,OR,6.21,382.8406982421875,262.2017349376285,61.64906573948269,6.5577392578125,7381.474431818182,7383.984375,92.515625,19.030607242776888,14.698471069335938
026,OR,6.209,384.8399658203125,264.2204290798927,61.980989824498714,6.590576171875,7377.90849905303,7382.03515625,93.0546875,19.315505470892393,14.456829071044922
027,OR,6.411,386.60089111328125,262.05718841673894,60.30274389538001,6.75921630859375,7373.556295955882,7375.837890625,91.71875,18.48704022987216,15.597417831420898
029,OR,6.41,388.347412109375,263.8231359769719,60.58461967384945,6.746398925773974,7403.040785845588,7406.50390625,93.34765625,18.03912152496039,15.419708251953125
034,OR,6.209,383.038330078125,262.4187933377052,61.69082462202046,6.56658935546875,7403.497632575758,7402.33984375,93.421875,18.781795626938944,12.084064483642578
037,OR,6.21,379.9569091796875,259.3179458751285,61.18468746854871,6.5279541015625,7396.502367424242,7400.71875,89.796875,18.57228834942134,12.381221771240234
039,OR,6.41,386.549072265625,262.0247961332219,60.30406743613494,6.7286376953125,7383.314568014706,7387.390625,95.3125,18.27213374306174,12.885967254638672
040,OR,6.208,381.01568603515625,260.4155758588757,61.37494942576615,6.538391113288526,7378.796875,7383.14453125,96.62890625,19.084348322165138,13.90096664428711
043,OR,6.409,386.98388671875,262.47903715048614,60.381321067054145,6.78314208984375,7375.74942555147,7376.6015625,98.28125,18.82645075928931,14.756053924560547
046,OR,6.409,385.5657958984375,261.06094633017364,60.160055531040335,6.71746826171875,7371.297909007353,7374.91015625,95.9765625,18.514721459033442,14.801250457763672
047,OR,6.209,379.053466796875,258.4339300564552,61.049036366061365,6.5360107421875,7372.841737689394,7373.9375,90.4453125,18.436343077457312,13.86212158203125
048,OR,6.21,381.44873046875,260.809767164191,61.42491633957327,6.717956542976026,7373.66240530303,7376.7734375,99.44140625,19.577153668259133,15.004547119140625
050,OR,6.41,388.76995849609375,264.24568236369066,60.6505395469725,6.7562255859375,7378.999655330882,7383.50390625,96.1640625,18.152759421105475,15.692981719970703
052,OR,6.41,385.94976806640625,261.42549193400316,60.210572241249025,6.73284912109375,7380.853285845588,7387.21484375,89.41796875,18.279027377857883,14.399261474609375
053,OR,6.21,382.097412109375,261.458448804816,61.5293739306562,6.53436279296875,7378.149976325758,7381.609375,91.05078125,19.575391962070658,15.265403747558594
054,OR,6.21,381.86767578125,261.228712476691,61.49237935285829,6.52447509765625,7386.444483901515,7389.56640625,93.98046875,18.4565390191897,17.06442642211914
055,OR,6.209,381.8983154296875,261.2787786892677,61.50721781763368,6.579345703125,7380.792732007576,7385.83984375,94.3515625,18.59678295405224,13.51773452758789
056,OR,6.409,391.109619140625,266.60476957236114,61.02506149799111,6.97100830078125,7391.990004595588,7396.400390625,103.01953125,19.29303066403258,16.270801544189453
057,OR,6.209,384.91802978515625,264.29849304473646,61.99356253586025,6.6728515625,7396.370501893939,7399.390625,94.53125,19.975851781440507,14.491397857666016
058,OR,6.411,387.28521728515625,262.74151458861394,60.409486396062434,6.759338378913526,7391.313763786765,7393.798828125,90.0859375,18.790921725478828,14.960386276245117
