run_id,version,duration,energy,energy_delta,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,RF,8.211,362.1318359374927,79.79877586835482,44.10325611222661,13.699462890625,5975.3777252906975,5975.37890625,82.41015625,28.657029950341514,27.408084869384766
002,OR,7.813,345.81805419921875,77.17011870778356,44.26187817729665,12.526428222663526,5948.2250381097565,5947.8828125,75.875,30.20386717571476,25.226322174072266
003,RF,8.013,340.893798828125,65.36891631271862,42.54259313966367,13.398010253913526,5919.041201636905,5923.548828125,72.93359375,31.12756355981978,27.117618560791016
004,OR,8.012,346.2349853515625,70.74448757127595,43.21455134193241,13.416503906242724,5925.188802083333,5927.52734375,83.2890625,31.01622617055499,32.23054122924805
005,RF,8.012,343.74127197265625,68.2507741923697,42.90330404052125,12.48480224609375,5925.015997023809,5924.15625,76.32421875,26.349465741051564,23.44981575012207
006,OR,8.214,330.290832519524,47.85461824502653,40.2107173751551,13.58013916015625,5923.535519622093,5921.41796875,80.6328125,28.79918434823206,30.04330444335937
007,RF,8.212,336.0869750976635,53.719530293405796,40.926324293431996,13.668212890617724,5907.939771075581,5908.3203125,83.58984375,29.302984111992888,30.07711410522461
008,OR,8.614,344.7005615234375,48.51045320099763,40.01631779933103,14.23046875,5899.532638888889,5899.10546875,153.3125,31.44467837722213,28.76992416381836
009,RF,8.214,334.0107421875,51.574527913002555,40.66359169558071,13.58026123046875,5834.264625726744,5830.5625,88.3203125,28.834436187448432,28.472240447998047
010,OR,8.212,317.15557861328125,34.78813380902352,38.62099106347799,13.43365478515625,5831.095476017442,5843.5625,111.41015625,31.733093062112502,26.374114990234375
011,RF,8.412,323.67578125,34.43138942177103,38.4778627258678,13.8306884765625,5836.634321732955,5835.314453125,82.953125,27.794849670294557,25.884750366210938
012,OR,8.212,325.15191650390625,42.78447169964852,39.594729238176605,13.6063232421875,5829.223564680233,5827.18359375,86.359375,29.091623609380207,26.408504486083984
