run_id,version,duration,energy,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,base,30.286,208.993896484375,6.900676764325926,19.5198974609375,5990.621425653595,5990.7421875,0.08203125,1.031049026123579,0.3329353332519531
