Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1776442280907,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0,0,0,0,0,0,0,8.464126586914063,35.645729064941406,0,58.83912658691406,21.883377075195313,18290.392150878906,219358.45684814453,190604.54681396484,1869.7867431640625,16919126016,26843545600,7966949376,0
196,1776442280910,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0,0,0,0,0,0,0,0,20.19011688232422,0,43.796417236328125,0,18290.396911621094,219358.71026611328,190604.8123779297,1869.7867431640625,16919126016,26843545600,7966883840,0
200,1776442281107,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.2502288818359375,2.4631423950195313,79.73339080810547,3.4400100708007813,5.199150085449219,2.1168746948242188,3.3301467895507813,37.30362319946289,8.645576477050781,14.035308837890625,12.751884460449219,21.829307556152344,18290.572692871094,219370.85290527344,190616.46795654297,1869.7867431640625,16919126016,26843545600,8015675392,0
200,1776442281307,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.9815444946289063,5.117622375488281,49.92520523071289,21.28972625732422,2.9801788330078125,6.7401580810546875,34.80987548828125,29.549049377441406,21.779869079589844,27.304588317871094,29.184677124023438,32.89075469970703,18290.794677734375,219385.11743164063,190630.23754882813,1869.7892456054688,16919126016,26843545600,8046432256,0
200,1776442281508,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.8275909423828125,3.1056594848632813,69.11859893798828,11.158432006835938,7.4385528564453125,2.1350479125976563,38.056488037109375,24.01556396484375,20.019805908203125,25.284950256347656,20.61127471923828,30.771865844726563,18291.014587402344,219400.4692993164,190645.08502197266,1869.7892456054688,16919126016,26843545600,8048754688,0
200,1776442281708,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,14.79052734375,21.195236206054688,45.781368255615234,25.784332275390625,31.24315643310547,11.896675109863281,29.922340393066406,32.23310852050781,26.329383850097656,38.04051971435547,11.957557678222656,41.31593704223633,18291.278869628906,219415.93682861328,190659.91760253906,1869.7901000976563,16919126016,26843545600,7987462144,0
200,1776442281909,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0.5988235473632813,1.4836044311523438,76.264404296875,9.690177917480469,2.8441390991210938,2.8446884155273438,7.638694763183594,41.854434967041016,10.722084045410156,16.660385131835938,8.892234802246094,23.884963989257813,18291.459716796875,219429.1743774414,190672.71209716797,1869.7901000976563,16919126016,26843545600,8016224256,0
200,1776442282109,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.7178955078125,7.5375518798828125,38.562435150146484,36.45956802368164,6.8515777587890625,9.056159973144531,8.6197509765625,49.290855407714844,16.404029846191406,46.52790069580078,29.931785583496094,40.14802169799805,18291.70068359375,219444.11444091797,190687.18682861328,1869.7901000976563,16919126016,26843545600,8048173056,0
200,1776442282309,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,6.519371032714844,11.607032775878906,37.67412185668945,44.08908462524414,19.442970275878906,9.685249328613281,5.684539794921875,51.699798583984375,13.50311279296875,44.31660842895508,33.7030029296875,30.098243713378906,18291.933837890625,219459.6318359375,190702.1664428711,1869.7911376953125,16919126016,26843545600,8051806208,0
200,1776442282510,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,12.773796081542969,10.736846923828125,36.9462890625,31.71045684814453,27.13835906982422,6.828643798828125,6.930915832519531,41.107452392578125,10.00927734375,34.53904724121094,8.531158447265625,34.51820373535156,18292.163940429688,219472.6112060547,190714.6099243164,1869.7911376953125,16919126016,26843545600,7994793984,0
