FilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-arrays\src\test\java\org\apache\commons\numbers\arrays\HashIndexSetTest.java,HashIndexSetTest.java,HashIndexSetTest,11,5,22,5,2,3,true,true,false,false,false,false,false,false,false,false
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-arrays\src\test\java\org\apache\commons\numbers\arrays\IndexSupportTest.java,IndexSupportTest.java,IndexSupportTest,5,4,28,4,0,4,true,true,false,false,false,false,false,false,false,false
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-arrays\src\test\java\org\apache\commons\numbers\arrays\KeyUpdatingIntervalTest.java,KeyUpdatingIntervalTest.java,KeyUpdatingIntervalTest,5,2,20,2,0,2,true,true,false,false,false,false,false,false,false,false
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-arrays\src\test\java\org\apache\commons\numbers\arrays\MultidimensionalCounterTest.java,MultidimensionalCounterTest.java,MultidimensionalCounterTest,3,6,36,6,6,0,true,true,false,false,false,false,false,false,false,false
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-arrays\src\test\java\org\apache\commons\numbers\arrays\SelectionTest.java,SelectionTest.java,IntPartitionFunction,13,86,532,57,1,56,true,false,false,false,false,false,false,false,false,false
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-arrays\src\test\java\org\apache\commons\numbers\arrays\SortingTest.java,SortingTest.java,IndexSort,14,48,206,37,0,37,true,false,false,false,false,false,false,false,false,false
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-arrays\src\test\java\org\apache\commons\numbers\arrays\SortInPlaceTest.java,SortInPlaceTest.java,SortInPlaceTest,2,4,37,4,4,0,true,true,false,false,false,false,false,false,false,false
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-arrays\src\test\java\org\apache\commons\numbers\arrays\UpdatingIntervalTest.java,UpdatingIntervalTest.java,UpdatingIntervalTest,14,15,89,8,1,7,true,true,false,false,false,false,false,false,false,false
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-arrays\src\test\java\org\apache\commons\numbers\arrays\UserGuideTest.java,UserGuideTest.java,UserGuideTest,2,2,22,2,2,0,true,true,false,false,false,false,false,false,false,false
