run_id,version,duration,energy,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,base,30.062,417.78588867187136,13.897474841057527,20.44012451171875,6847.532483552632,6845.748046875,18.17578125,1.3663112657111987,0.6223850250244141
