FilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
C:\Users\simon\Documents\Code\thesis-code\okhttp-master\okhttp-tls\src\test\java\okhttp3\tls\CertificatesJavaTest.java,CertificatesJavaTest.java,CertificatesJavaTest,3,1,3,1,1,0,true,true,false,false,false,false,false,false,false,false
