run_id,version,duration,energy,power,dram_energy,memory_mean,memory_median,memory_delta,cpu_usage_mean,cpu_usage_median
001,base,29.28,321.8200683593768,10.991122553257405,20.193115234371362,7162.442171663852,7158.669921875,1.91015625,2.596284376608359,0.5680904388427734
