Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1773403738820,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.0438156127929688,0,3.0314254760742188,0,0,0,0,0,41.38870620727539,1.5920867919921875,20.470054626464844,62.802730560302734,50151.87274169922,57203.355041503906,255476.8787841797,4358.702331542969,16919126016,28991029248,7687438336,0
199,1773403738820,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,38.48264694213867,30.367393493652344,82.6566390991211,25.65679168701172,32.110374450683594,25.936279296875,36.3636360168457,26.917015075683594,80.83235931396484,25.38238525390625,100,100,50151.87414550781,57203.44152832031,255477.00030517578,4358.702331542969,16919126016,28991029248,7687467008,0
200,1773403739020,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.5608291625976563,0.9162521362304688,57.64028549194336,8.066413879394531,10.304588317871094,0.516937255859375,5.081748962402344,33.32806396484375,13.028488159179688,12.313117980957031,27.407913208007813,16.80462646484375,50152.06671142578,57215.20770263672,255488.40155029297,4358.703308105469,16919126016,28991029248,7736217600,0
199,1773403739220,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.0465545654296875,4.8230133056640625,49.7865104675293,21.00580596923828,4.0228271484375,8.292999267578125,10.94158935546875,49.82775115966797,16.12482452392578,38.12083053588867,20.10521697998047,47.476280212402344,50152.29089355469,57225.833740234375,255498.69415283203,4358.705505371094,16919126016,28991029248,7764492288,0
200,1773403739420,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.3899917602539063,5.621192932128906,56.26746368408203,24.812156677246094,3.4792022705078125,6.721199035644531,7.590385437011719,42.34560012817383,12.201972961425781,33.91785430908203,19.02246856689453,26.849815368652344,50152.510009765625,57237.580810546875,255510.0825805664,4358.705505371094,16919126016,28991029248,7779823616,0
200,1773403739621,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.1689300537109375,0.9449310302734375,63.59455490112305,2.3184738159179688,12.272979736328125,0.6296844482421875,3.891937255859375,25.569602966308594,8.704170227050781,7.581565856933594,9.852005004882813,17.848670959472656,50152.700622558594,57248.4501953125,255520.63018798828,4358.707275390625,16919126016,28991029248,7728828416,0
200,1773403739821,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.8611526489257813,3.5300827026367188,43.23578643798828,28.48975372314453,2.2823562622070313,5.318397521972656,8.668952941894531,50.24941635131836,17.604888916015625,28.437278747558594,26.064483642578125,38.106842041015625,50152.911865234375,57259.28271484375,255531.09631347656,4358.707275390625,16919126016,28991029248,7755993088,0
200,1773403740022,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.296356201171875,4.72796630859375,43.718082427978516,40.07994842529297,3.6686477661132813,8.439407348632813,5.4809722900390625,47.65404510498047,14.336158752441406,35.41480255126953,37.21769332885742,26.77704620361328,50153.15606689453,57270.89190673828,255542.35717773438,4358.707275390625,16919126016,28991029248,7779467264,0
200,1773403740222,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.85614013671875,1.8877487182617188,42.20772933959961,10.186981201171875,8.455657958984375,1.2170562744140625,5.833892822265625,20.777420043945313,14.666511535644531,11.836982727050781,20.74444580078125,14.518272399902344,50153.35430908203,57280.69079589844,255551.85467529297,4358.709167480469,16919126016,28991029248,7726845952,0
200,1773403740422,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.5401153564453125,3.3186187744140625,57.93074417114258,14.91546630859375,7.7138519287109375,2.480926513671875,10.886054992675781,44.9896125793457,14.303230285644531,21.783592224121094,18.023902893066406,35.708473205566406,50153.56091308594,57292.71496582031,255563.50018310547,4358.711120605469,16919126016,28991029248,7757975552,0
200,1773403740623,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.931732177734375,6.68072509765625,48.114402770996094,31.316307067871094,7.6374969482421875,7.046600341796875,8.346824645996094,48.84665298461914,12.511817932128906,36.680030822753906,24.483688354492188,42.20323944091797,50153.800720214844,57304.309631347656,255574.75872802734,4358.712646484375,16919126016,28991029248,7784968192,0
200,1773403740823,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.4764404296875,2.9146652221679688,40.72611618041992,18.157333374023438,4.482521057128906,2.6339111328125,6.634185791015625,25.668243408203125,11.985847473144531,16.591468811035156,25.76605224609375,19.433013916015625,50154.00408935547,57314.841552734375,255585.0096435547,4358.712646484375,16919126016,28991029248,7728189440,0
200,1773403741023,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.71710205078125,2.0255889892578125,58.234283447265625,9.140663146972656,10.214424133300781,0.9294052124023438,7.415618896484375,35.51301574707031,15.511093139648438,20.000579833984375,9.040817260742188,23.82129669189453,50154.19714355469,57326.18145751953,255595.97143554688,4358.712646484375,16919126016,28991029248,7749992448,0
199,1773403741224,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.6119003295898438,7.376152038574219,33.48500061035156,49.34794616699219,3.9338760375976563,11.464126586914063,9.183128356933594,51.096885681152344,20.94043731689453,34.639251708984375,32.47587585449219,41.49686813354492,50154.43859863281,57337.81689453125,255607.25708007813,4358.714172363281,16919126016,28991029248,7778099200,0
200,1773403741424,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.7862014770507813,3.025177001953125,47.652000427246094,10.714012145996094,9.318038940429688,3.4280471801757813,5.6462249755859375,27.08984375,14.589317321777344,18.612388610839844,19.82581329345703,21.913360595703125,50154.641357421875,57348.465393066406,255617.57977294922,4358.714172363281,16919126016,28991029248,7719731200,0
200,1773403741624,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.962432861328125,3.572418212890625,56.570533752441406,18.900115966796875,10.786781311035156,3.954559326171875,17.714691162109375,45.02555465698242,32.73095703125,32.75828552246094,22.41643524169922,27.796180725097656,50154.861877441406,57359.799865722656,255628.55474853516,4358.714172363281,16919126016,28991029248,7751577600,0
200,1773403741825,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,8.326454162597656,3.2314529418945313,44.43756866455078,30.231353759765625,4.443878173828125,9.502792358398438,6.2160491943359375,51.92247772216797,17.430633544921875,48.1547737121582,21.910491943359375,41.06693649291992,50155.09991455078,57370.800231933594,255639.23443603516,4358.7159423828125,16919126016,28991029248,7779495936,0
200,1773403742025,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.3414306640625,5.689544677734375,53.73541259765625,11.941337585449219,4.416297912597656,4.495689392089844,4.2056427001953125,34.254127502441406,9.910850524902344,20.92035675048828,19.743553161621094,18.956993103027344,50155.29821777344,57381.92803955078,255650.0230102539,4358.7159423828125,16919126016,28991029248,7705477120,0
200,1773403742226,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.2862777709960938,0.31587982177734375,70.16786193847656,5.374855041503906,10.674972534179688,0.4344482421875,1.0600662231445313,42.33866882324219,5.324981689453125,11.2218017578125,15.688163757324219,21.140602111816406,50155.48388671875,57393.646484375,255661.4111328125,4358.717590332031,16919126016,28991029248,7741157376,0
200,1773403742426,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.866729736328125,5.037544250488281,31.706573486328125,42.60798263549805,10.5489501953125,9.3912353515625,12.310684204101563,46.62717056274414,18.145484924316406,41.77581024169922,29.09656524658203,38.45968246459961,50155.71594238281,57404.72216796875,255672.12420654297,4358.717590332031,16919126016,28991029248,7781421056,0
199,1773403742626,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.65399169921875,3.9908523559570313,41.64277648925781,21.281272888183594,5.8856658935546875,8.432830810546875,4.4437255859375,40.2624397277832,14.238967895507813,23.220169067382813,25.134201049804688,26.728538513183594,50155.9267578125,57416.04443359375,255683.09539794922,4358.717590332031,16919126016,28991029248,7784558592,0
200,1773403742826,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.201896667480469,1.9416427612304688,49.20942687988281,4.92608642578125,15.741104125976563,2.670074462890625,3.5810546875,31.372467041015625,12.315208435058594,8.542770385742188,24.23529815673828,16.352203369140625,50156.12463378906,57426.690002441406,255693.3627319336,4358.719482421875,16919126016,28991029248,7730814976,0
200,1773403743027,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.433837890625,5.2240142822265625,52.990177154541016,17.66730499267578,6.983680725097656,5.136024475097656,11.2926025390625,46.30322265625,19.03057098388672,30.48706817626953,15.108154296875,45.436973571777344,50156.34228515625,57437.91912841797,255704.2651977539,4358.719482421875,16919126016,28991029248,7761420288,0
200,1773403743227,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.0557861328125,6.62969970703125,50.79258728027344,27.983688354492188,7.077301025390625,2.95831298828125,7.226737976074219,41.32441329956055,10.220451354980469,37.231727600097656,24.5484619140625,32.33000183105469,50156.56414794922,57450.46350097656,255716.50897216797,4358.719482421875,16919126016,28991029248,7782535168,0
200,1773403743427,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.4748687744140625,3.0366134643554688,46.49440383911133,6.748542785644531,12.992988586425781,2.09954833984375,5.685066223144531,26.056495666503906,10.082588195800781,10.128898620605469,16.51129150390625,16.531150817871094,50156.76159667969,57461.064025878906,255726.7562866211,4358.720947265625,16919126016,28991029248,7729176576,0
199,1773403743628,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2.7192611694335938,4.226432800292969,45.81709289550781,23.656639099121094,8.374755859375,3.419677734375,9.727043151855469,50.133934020996094,17.521697998046875,25.28119659423828,20.879043579101563,31.79444122314453,50156.96105957031,57472.02947998047,255737.41955566406,4358.720947265625,16919126016,28991029248,7760138240,0
200,1773403743828,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.844551086425781,5.6105194091796875,42.21316146850586,35.51128387451172,5.30267333984375,7.7681427001953125,4.976829528808594,47.123504638671875,14.752967834472656,34.93983459472656,33.53253173828125,27.440994262695313,50157.199951171875,57484.162109375,255749.12969970703,4358.722717285156,16919126016,28991029248,7780446208,0
