Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1776892439895,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0,0,5.1771087646484375,1.90472412109375,0.5383224487304688,1.11785888671875,59.0727424621582,24.614059448242188,15.894783020019531,0.497100830078125,24.58283233642578,0.3072509765625,42833.40344238281,249065.87713623047,129568.8286743164,30717.69757080078,16919126016,26843545600,8216903680,0
199,1776892439896,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0,0,62.994544982910156,8.983642578125,0,0,0,100,66.26673126220703,82.0723876953125,75.18096160888672,0,42833.407287597656,249066.0482788086,129568.99475097656,30717.6982421875,16919126016,26843545600,8216973312,0
200,1776892440096,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,3.0752182006835938,3.5516281127929688,73.39503479003906,6.061393737792969,6.499565124511719,2.6787033081054688,7.163543701171875,37.906124114990234,7.045745849609375,20.85540771484375,21.229888916015625,16.418556213378906,42833.614990234375,249079.4539794922,129582.01568603516,30717.755004882813,16919126016,26843545600,8253898752,0
200,1776892440296,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.1349639892578125,4.764007568359375,31.692726135253906,35.622413635253906,8.562889099121094,7.620849609375,13.720985412597656,45.70322036743164,14.572685241699219,30.22460174560547,30.948150634765625,31.362411499023438,42833.83563232422,249094.26147460938,129596.36633300781,30717.809509277344,16919126016,26843545600,8280301568,0
200,1776892440497,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.5966796875,4.82037353515625,55.296512603759766,27.965240478515625,3.7765045166015625,4.3741912841796875,8.159980773925781,43.19690704345703,8.123939514160156,35.60456085205078,27.87773895263672,32.51976776123047,42834.06707763672,249110.16522216797,129611.92578125,30717.87042236328,16919126016,26843545600,8299413504,0
200,1776892440697,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,13.444732666015625,17.182228088378906,29.292160034179688,36.99430465698242,9.734855651855469,15.043296813964844,9.919075012207031,47.077022552490234,20.09911346435547,28.430755615234375,15.582160949707031,38.184539794921875,42834.35095214844,249124.1943359375,129625.49224853516,30717.93048095703,16919126016,26843545600,8249565184,0
200,1776892440897,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,4.6776885986328125,1.8573226928710938,57.19147872924805,17.04448699951172,8.707550048828125,2.7148818969726563,4.208580017089844,46.08167266845703,10.583702087402344,17.329742431640625,20.923912048339844,22.758705139160156,42834.544677734375,249139.02026367188,129639.93096923828,30717.994873046875,16919126016,26843545600,8280244224,0
200,1776892441097,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,5.76397705078125,6.079780578613281,36.85514450073242,39.961151123046875,5.85516357421875,13.453399658203125,10.109901428222656,44.89519119262695,20.802383422851563,34.13951110839844,29.361557006835938,37.14281463623047,42834.79821777344,249154.5926513672,129655.01678466797,30718.060546875,16919126016,26843545600,8305160192,0
200,1776892441298,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,6.513572692871094,7.831230163574219,46.64432907104492,30.65270233154297,4.686309814453125,12.122505187988281,3.1749343872070313,52.343055725097656,11.230552673339844,32.26222229003906,31.537017822265625,27.46074676513672,42835.03381347656,249170.32202148438,129670.32446289063,30718.1259765625,16919126016,26843545600,8310325248,0
200,1776892441498,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,1.8026809692382813,10.574378967285156,39.21003723144531,20.428817749023438,21.823707580566406,6.587959289550781,13.15692138671875,28.63336944580078,8.53399658203125,21.349754333496094,14.262306213378906,26.28472900390625,42835.273193359375,249181.59869384766,129681.15344238281,30718.189086914063,16919126016,26843545600,8253837312,0
